,name,studio,runtime_minutes,genres,original_language,popularity,release_date_x,vote_average,vote_count,production_budget,domestic_gross_y,worldwide_gross
1241,Legend,Uni.,134.0,Horror,en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1242,Legend,Uni.,134.0,Horror,en,10.195,2015-11-20,6.8,1692,"$25,000,000","$15,502,112","$23,506,237"
1243,Legend,Uni.,134.0,Horror,en,10.195,2015-11-20,6.8,1692,"$25,000,000","$1,872,994","$42,425,450"
1244,Legend,Uni.,34.0,"Biography,Documentary",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1245,Legend,Uni.,34.0,"Biography,Documentary",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1246,Legend,Uni.,34.0,"Biography,Documentary",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1247,Legend,Uni.,34.0,"Biography,Documentary",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1248,Legend,Uni.,34.0,"Biography,Documentary",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$15,502,112","$23,506,237"
1249,Legend,Uni.,34.0,"Biography,Documentary",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$1,872,994","$42,425,450"
1250,Legend,Uni.,34.0,"Biography,Documentary",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1251,Legend,Uni.,34.0,"Biography,Documentary",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1252,Legend,Uni.,34.0,"Biography,Documentary",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$15,502,112","$23,506,237"
1253,Legend,Uni.,34.0,"Biography,Documentary",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$1,872,994","$42,425,450"
1254,Legend,Uni.,168.0,"Action,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1255,Legend,Uni.,168.0,"Action,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1256,Legend,Uni.,168.0,"Action,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1257,Legend,Uni.,168.0,"Action,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1258,Legend,Uni.,168.0,"Action,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$15,502,112","$23,506,237"
1259,Legend,Uni.,168.0,"Action,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$1,872,994","$42,425,450"
1260,Legend,Uni.,168.0,"Action,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1261,Legend,Uni.,168.0,"Action,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1262,Legend,Uni.,168.0,"Action,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$15,502,112","$23,506,237"
1263,Legend,Uni.,168.0,"Action,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$1,872,994","$42,425,450"
1264,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1265,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1266,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1267,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1268,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$15,502,112","$23,506,237"
1269,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$1,872,994","$42,425,450"
1270,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$15,502,112","$23,506,237"
1271,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.542,1986-04-18,6.2,509,"$25,000,000","$1,872,994","$42,425,450"
1272,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$15,502,112","$23,506,237"
1273,Legend,Uni.,132.0,"Biography,Crime,Drama",en,10.195,2015-11-20,6.8,1692,"$25,000,000","$1,872,994","$42,425,450"
1274,The Gallows,WB (NL),81.0,"Horror,Mystery,Thriller",en,9.166,2015-07-10,4.8,591,"$100,000","$22,764,410","$41,656,474"
1275,Love the Coopers,LGF,107.0,"Comedy,Fantasy,Romance",en,8.261,2015-11-13,5.8,384,"$18,000,000","$26,302,731","$42,227,490"
1276,The Lady in the Van,SPC,104.0,"Biography,Comedy,Drama",en,9.269,2015-12-04,6.3,393,"$6,000,000","$10,021,175","$42,320,503"
1277,The Lady in the Van,SPC,104.0,"Biography,Comedy,Drama",en,9.269,2015-12-04,6.3,393,"$6,000,000","$10,021,175","$42,320,503"
1278,Ricki and the Flash,TriS,101.0,"Comedy,Drama,Music",en,8.247,2015-08-07,5.8,473,"$18,000,000","$26,839,498","$41,166,033"
1279,Carol,Wein.,118.0,"Drama,Romance",en,13.096,2015-11-20,7.4,1949,"$11,800,000","$12,711,491","$42,843,521"
1280,Carol,Wein.,118.0,"Drama,Romance",en,13.096,2015-11-20,7.4,1949,"$11,800,000","$12,711,491","$42,843,521"
1281,The Lazarus Effect,Rela.,83.0,"Horror,Mystery,Sci-Fi",en,0.6,2010-02-09,4.8,3,"$5,000,000","$25,801,570","$38,359,310"
1282,The Lazarus Effect,Rela.,83.0,"Horror,Mystery,Sci-Fi",en,10.157,2015-02-27,5.1,825,"$5,000,000","$25,801,570","$38,359,310"
1283,The Water Diviner,WB,111.0,"Drama,History,War",en,11.479,2015-04-24,6.8,682,"$22,500,000","$4,200,117","$31,054,727"
1284,A Walk in the Woods,BG,104.0,"Adventure,Biography,Comedy",en,6.935,2015-09-02,5.9,402,"$8,000,000","$29,499,394","$37,119,358"
1285,Ex Machina,A24,108.0,"Drama,Mystery,Sci-Fi",en,18.485,2015-04-10,7.6,8026,"$13,000,000","$25,440,971","$38,358,392"
1286,Burnt,Wein.,101.0,"Comedy,Drama",en,12.761,2015-10-23,6.4,1841,"$20,000,000","$13,651,946","$36,773,510"
1287,Burnt,Wein.,101.0,"Comedy,Drama",en,12.761,2015-10-23,6.4,1841,"$20,000,000","$13,651,946","$36,773,510"
1290,Room,A24,118.0,"Drama,Thriller",en,20.0,2015-10-16,8.1,5494,"$13,000,000","$14,677,674","$36,262,783"
1291,Room,A24,118.0,"Drama,Thriller",en,20.0,2015-10-16,8.1,5494,"$13,000,000","$14,677,674","$36,262,783"
1292,Steve Jobs,Uni.,122.0,"Biography,Drama",en,8.895,2015-10-09,6.8,2572,"$30,000,000","$17,766,658","$35,579,007"
1293,Steve Jobs,Uni.,122.0,"Biography,Drama",en,8.895,2015-10-09,6.8,2572,"$30,000,000","$17,766,658","$35,579,007"
1294,Victor Frankenstein,Fox,110.0,"Drama,Horror,Sci-Fi",en,9.061,2015-11-10,5.8,1200,"$40,000,000","$5,775,076","$31,124,367"
1295,Victor Frankenstein,Fox,110.0,"Drama,Horror,Sci-Fi",en,9.061,2015-11-10,5.8,1200,"$40,000,000","$5,775,076","$31,124,367"
1296,Project Almanac,Par.,106.0,"Drama,Mystery,Sci-Fi",en,9.55,2015-01-30,6.5,1449,"$12,000,000","$22,348,241","$32,909,437"
1297,American Ultra,LGF,96.0,"Action,Comedy,Sci-Fi",en,9.97,2015-08-21,6.0,1756,"$28,000,000","$14,439,985","$30,295,028"
1298,Aloha,Sony,105.0,"Comedy,Drama,Romance",en,9.685,2015-05-29,5.3,1226,"$37,000,000","$21,052,030","$25,387,091"
1299,The 33,WB,127.0,"Biography,Drama,History",en,9.993,2015-11-09,6.2,565,"$25,000,000","$12,227,722","$28,400,715"
1300,The Gunman,ORF,115.0,"Action,Crime,Drama",en,10.388,2015-03-20,5.7,583,"$40,000,000","$10,664,749","$18,594,227"
1302,Black or White,Rela.,121.0,Drama,en,8.05,2015-01-30,6.8,193,"$9,000,000","$21,571,189","$21,971,021"
1303,Black or White,Rela.,121.0,Drama,en,8.05,2015-01-30,6.8,193,"$9,000,000","$21,571,189","$21,971,021"
1304,Black or White,Rela.,135.0,"Action,Drama,Thriller",en,8.05,2015-01-30,6.8,193,"$9,000,000","$21,571,189","$21,971,021"
1305,Black or White,Rela.,135.0,"Action,Drama,Thriller",en,8.05,2015-01-30,6.8,193,"$9,000,000","$21,571,189","$21,971,021"
1306,Blackhat,Uni.,133.0,"Action,Crime,Thriller",en,16.824,2015-01-16,5.3,1165,"$70,000,000","$8,005,980","$19,665,004"
1307,Dope,ORF,103.0,"Comedy,Crime,Drama",en,9.246,2015-06-19,7.2,954,"$7,000,000","$17,506,470","$18,190,831"
1308,While We're Young,A24,97.0,"Comedy,Drama,Mystery",en,8.022,2015-04-17,5.9,609,"$10,000,000","$7,582,065","$17,503,828"
1309,While We're Young,A24,97.0,"Comedy,Drama,Mystery",en,8.022,2015-04-17,5.9,609,"$10,000,000","$7,582,065","$17,503,828"
1310,Scouts Guide to the Zombie Apocalypse,Par.,93.0,"Action,Comedy,Horror",en,10.451,2015-10-30,6.2,915,"$15,000,000","$3,703,046","$15,554,855"
1311,Suffragette,Focus,106.0,"Biography,Drama,History",en,7.763,2015-10-23,7.3,982,"$14,000,000","$4,702,420","$34,044,909"
1312,It Follows,RTWC,100.0,"Horror,Mystery",en,18.419,2015-03-27,6.5,3485,"$2,000,000","$14,674,077","$23,250,755"
1313,It Follows,RTWC,100.0,"Horror,Mystery",en,18.419,2015-03-27,6.5,3485,"$2,000,000","$14,674,077","$23,250,755"
1314,Unfinished Business,Fox,107.0,"Drama,Family",en,8.516,2015-03-06,5.2,472,"$35,000,000","$10,219,501","$13,214,051"
1315,Unfinished Business,Fox,91.0,"Comedy,Drama",en,8.516,2015-03-06,5.2,472,"$35,000,000","$10,219,501","$13,214,051"
1318,Unfinished Business,Fox,60.0,Drama,en,8.516,2015-03-06,5.2,472,"$35,000,000","$10,219,501","$13,214,051"
1321,Do You Believe?,PFR,120.0,Drama,en,5.599,2015-03-20,7.0,72,"$2,300,000","$12,985,600","$14,304,931"
1322,Do You Believe?,PFR,71.0,"Fantasy,Horror",en,5.599,2015-03-20,7.0,72,"$2,300,000","$12,985,600","$14,304,931"
1323,Woodlawn,PFR,123.0,"Drama,Sport",en,5.575,2015-10-16,7.0,79,"$13,000,000","$14,394,097","$14,403,703"
1324,Woodlawn,PFR,123.0,"Drama,Sport",en,5.575,2015-10-16,7.0,79,"$13,000,000","$14,394,097","$14,403,703"
1325,Hot Tub Time Machine 2,Par.,93.0,"Comedy,Mystery,Sci-Fi",en,8.053,2015-02-20,5.1,512,"$14,000,000","$12,314,651","$12,826,644"
1326,Child 44,LG/S,137.0,"Crime,Drama,History",en,26.386,2015-04-17,6.2,903,"$50,000,000","$1,224,330","$8,004,221"
1327,We Are Your Friends,WB,96.0,"Drama,Music,Romance",en,10.809,2015-08-28,6.3,1241,"$2,000,000","$3,591,417","$10,153,415"
1328,Danny Collins,BST,106.0,"Biography,Comedy,Drama",en,8.933,2015-03-20,6.7,260,"$10,000,000","$5,637,066","$8,465,845"
1329,Shanghai,Wein.,105.0,"Crime,Drama,Mystery",en,6.824,2010-10-02,6.1,80,"$50,000,000","$46,425","$15,505,922"
1330,Shanghai,Wein.,120.0,"Crime,Mystery,Thriller",en,6.824,2010-10-02,6.1,80,"$50,000,000","$46,425","$15,505,922"
1331,Shanghai,Wein.,120.0,Drama,en,6.824,2010-10-02,6.1,80,"$50,000,000","$46,425","$15,505,922"
1332,Me and Earl and the Dying Girl,FoxS,105.0,"Comedy,Drama,Romance",en,8.677,2015-06-12,7.6,1570,"$8,000,000","$6,758,416","$9,266,180"
1333,Bajrangi Bhaijaan,Eros,163.0,"Action,Comedy,Drama",hi,7.122,2015-07-17,7.9,232,"$13,000,000","$8,178,001","$121,778,347"
1334,The Green Inferno,BH Tilt,100.0,"Adventure,Horror",en,13.67,2013-11-02,5.2,619,"$1,000,000","$7,192,291","$12,931,420"
1335,Little Boy,ORF,106.0,"Drama,History,War",en,5.805,2015-04-23,7.0,292,"$20,000,000","$6,485,961","$17,769,299"
1336,Anomalisa,Par.,90.0,"Animation,Comedy,Drama",en,10.285,2015-12-30,7.1,927,"$8,000,000","$3,759,286","$5,706,168"
1337,Anomalisa,Par.,90.0,"Animation,Comedy,Drama",en,10.285,2015-12-30,7.1,927,"$8,000,000","$3,759,286","$5,706,168"
1338,Trash,FCW,55.0,Thriller,es,0.6,2010-11-03,3.0,3,"$12,000,000","$17,484","$6,553,186"
1339,Trash,FCW,55.0,Thriller,pt,7.179,2015-10-09,7.1,353,"$12,000,000","$17,484","$6,553,186"
1342,Trash,FCW,114.0,"Adventure,Crime,Drama",es,0.6,2010-11-03,3.0,3,"$12,000,000","$17,484","$6,553,186"
1343,Trash,FCW,114.0,"Adventure,Crime,Drama",pt,7.179,2015-10-09,7.1,353,"$12,000,000","$17,484","$6,553,186"
1344,Trash,FCW,75.0,Comedy,es,0.6,2010-11-03,3.0,3,"$12,000,000","$17,484","$6,553,186"
1345,Trash,FCW,75.0,Comedy,pt,7.179,2015-10-09,7.1,353,"$12,000,000","$17,484","$6,553,186"
1346,Trash,FCW,88.0,Drama,es,0.6,2010-11-03,3.0,3,"$12,000,000","$17,484","$6,553,186"
1347,Trash,FCW,88.0,Drama,pt,7.179,2015-10-09,7.1,353,"$12,000,000","$17,484","$6,553,186"
1348,Escobar: Paradise Lost,RTWC,120.0,"Crime,Drama,History",en,15.924,2014-10-11,6.3,476,"$17,000,000","$195,792","$3,917,679"
1349,By the Sea,Uni.,122.0,"Drama,Romance",en,6.471,2015-11-13,5.4,306,"$20,000,000","$538,460","$3,727,746"
1350,By the Sea,Uni.,80.0,Drama,en,6.471,2015-11-13,5.4,306,"$20,000,000","$538,460","$3,727,746"
1351,Youth,FoxS,75.0,"Drama,Family",he,1.008,2013-10-12,5.3,9,"$13,000,000","$2,703,296","$24,001,573"
1352,Youth,FoxS,75.0,"Drama,Family",it,9.265,2015-12-04,6.9,1098,"$13,000,000","$2,703,296","$24,001,573"
1353,Youth,FoxS,75.0,"Drama,Family",zh,5.082,2017-12-15,7.7,27,"$13,000,000","$2,703,296","$24,001,573"
1354,Youth,FoxS,107.0,Drama,he,1.008,2013-10-12,5.3,9,"$13,000,000","$2,703,296","$24,001,573"
1355,Youth,FoxS,107.0,Drama,it,9.265,2015-12-04,6.9,1098,"$13,000,000","$2,703,296","$24,001,573"
1356,Youth,FoxS,107.0,Drama,zh,5.082,2017-12-15,7.7,27,"$13,000,000","$2,703,296","$24,001,573"
1357,Youth,FoxS,124.0,"Comedy,Drama,Music",he,1.008,2013-10-12,5.3,9,"$13,000,000","$2,703,296","$24,001,573"
1358,Youth,FoxS,124.0,"Comedy,Drama,Music",it,9.265,2015-12-04,6.9,1098,"$13,000,000","$2,703,296","$24,001,573"
1359,Youth,FoxS,124.0,"Comedy,Drama,Music",zh,5.082,2017-12-15,7.7,27,"$13,000,000","$2,703,296","$24,001,573"
1360,Youth,FoxS,124.0,Drama,he,1.008,2013-10-12,5.3,9,"$13,000,000","$2,703,296","$24,001,573"
1361,Youth,FoxS,124.0,Drama,it,9.265,2015-12-04,6.9,1098,"$13,000,000","$2,703,296","$24,001,573"
1362,Youth,FoxS,124.0,Drama,zh,5.082,2017-12-15,7.7,27,"$13,000,000","$2,703,296","$24,001,573"
1363,Youth,FoxS,135.0,"Drama,Romance,War",he,1.008,2013-10-12,5.3,9,"$13,000,000","$2,703,296","$24,001,573"
1364,Youth,FoxS,135.0,"Drama,Romance,War",it,9.265,2015-12-04,6.9,1098,"$13,000,000","$2,703,296","$24,001,573"
1365,Youth,FoxS,135.0,"Drama,Romance,War",zh,5.082,2017-12-15,7.7,27,"$13,000,000","$2,703,296","$24,001,573"
1366,Jem and the Holograms,Uni.,118.0,"Adventure,Drama,Family",en,7.942,2015-10-23,5.4,241,"$5,000,000","$2,184,640","$2,368,937"
1367,Jem and the Holograms,Uni.,118.0,"Adventure,Drama,Family",en,7.942,2015-10-23,5.4,241,"$5,000,000","$2,184,640","$2,368,937"
1368,Testament of Youth,SPC,129.0,"Biography,Drama,History",en,9.251,2015-06-04,7.4,486,"$10,000,000","$1,822,250","$6,646,669"
1369,The Vatican Tapes,LGF,91.0,"Horror,Thriller",en,7.841,2015-07-24,4.6,365,"$13,000,000","$1,784,763","$14,929,184"
1370,The Diary of a Teenage Girl,SPC,102.0,"Comedy,Drama,Romance",en,9.382,2015-08-28,6.7,460,"$2,000,000","$1,477,002","$2,279,959"
1371,Mustang,Cohen,97.0,Drama,tr,7.459,2015-11-20,8.0,755,"$1,400,000","$845,464","$5,552,584"
1372,The D Train,IFC,101.0,"Comedy,Drama",xx,0.6,2011-01-01,6.0,2,"$3,000,000","$669,688","$772,366"
1373,The D Train,IFC,101.0,"Comedy,Drama",en,6.465,2015-05-08,4.6,125,"$3,000,000","$669,688","$772,366"
1374,Freeheld,LGF,103.0,"Biography,Drama,Romance",en,7.313,2015-10-02,7.3,360,"$7,000,000","$546,201","$1,732,228"
1375,Maggie,RAtt.,95.0,"Drama,Horror",en,13.0,2015-05-08,5.3,958,"$4,500,000","$187,112","$1,027,760"
1376,Maggie,RAtt.,88.0,Drama,en,13.0,2015-05-08,5.3,958,"$4,500,000","$187,112","$1,027,760"
1377,Desert Dancer,Rela.,104.0,"Biography,Drama,Music",en,1.508,2015-03-20,6.9,33,"$4,000,000","$155,271","$596,335"
1378,Manglehorn,IFC,97.0,Drama,en,7.661,2015-06-19,5.4,94,"$4,000,000","$132,270","$797,439"
1386,Eden,BG,98.0,"Crime,Drama",en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1387,Eden,BG,98.0,"Crime,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1388,Eden,BG,98.0,"Crime,Drama",en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1389,Eden,BG,98.0,"Crime,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1390,Eden,BG,98.0,"Crime,Drama",en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1391,Eden,BG,98.0,"Crime,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1392,Eden,BG,98.0,"Crime,Drama",en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1393,Eden,BG,101.0,"Comedy,Drama",en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1394,Eden,BG,101.0,"Comedy,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1395,Eden,BG,101.0,"Comedy,Drama",en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1396,Eden,BG,101.0,"Comedy,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1397,Eden,BG,101.0,"Comedy,Drama",en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1398,Eden,BG,101.0,"Comedy,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1399,Eden,BG,101.0,"Comedy,Drama",en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1400,Eden,BG,71.0,Drama,en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1401,Eden,BG,71.0,Drama,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1402,Eden,BG,71.0,Drama,en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1403,Eden,BG,71.0,Drama,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1404,Eden,BG,71.0,Drama,en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1405,Eden,BG,71.0,Drama,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1406,Eden,BG,71.0,Drama,en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1407,Eden,BG,90.0,"Drama,Thriller",en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1408,Eden,BG,90.0,"Drama,Thriller",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1409,Eden,BG,90.0,"Drama,Thriller",en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1410,Eden,BG,90.0,"Drama,Thriller",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1411,Eden,BG,90.0,"Drama,Thriller",en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1412,Eden,BG,90.0,"Drama,Thriller",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1413,Eden,BG,90.0,"Drama,Thriller",en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1414,Eden,BG,131.0,"Biography,Drama,Music",en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1415,Eden,BG,131.0,"Biography,Drama,Music",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1416,Eden,BG,131.0,"Biography,Drama,Music",en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1417,Eden,BG,131.0,"Biography,Drama,Music",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1418,Eden,BG,131.0,"Biography,Drama,Music",en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1419,Eden,BG,131.0,"Biography,Drama,Music",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1420,Eden,BG,131.0,"Biography,Drama,Music",en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1421,Eden,BG,90.0,Animation,en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1422,Eden,BG,90.0,Animation,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1423,Eden,BG,90.0,Animation,en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1424,Eden,BG,90.0,Animation,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1425,Eden,BG,90.0,Animation,en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1426,Eden,BG,90.0,Animation,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1427,Eden,BG,90.0,Animation,en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1428,Eden,BG,85.0,"Crime,Drama",en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1429,Eden,BG,85.0,"Crime,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1430,Eden,BG,85.0,"Crime,Drama",en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1431,Eden,BG,85.0,"Crime,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1432,Eden,BG,85.0,"Crime,Drama",en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1433,Eden,BG,85.0,"Crime,Drama",en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1434,Eden,BG,85.0,"Crime,Drama",en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1435,Eden,BG,97.0,Drama,en,6.877,2012-03-11,6.8,100,"$2,300,000",$0,$0
1436,Eden,BG,97.0,Drama,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1437,Eden,BG,97.0,Drama,en,0.6,2014-10-04,5.0,2,"$2,300,000",$0,$0
1438,Eden,BG,97.0,Drama,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1439,Eden,BG,97.0,Drama,en,3.061,2015-09-18,5.4,29,"$2,300,000",$0,$0
1440,Eden,BG,97.0,Drama,en,5.373,2015-06-19,5.8,57,"$2,300,000",$0,$0
1441,Eden,BG,97.0,Drama,en,0.6,2018-11-25,0.0,1,"$2,300,000",$0,$0
1442,Before We Go,RTWC,95.0,"Comedy,Drama,Romance",en,8.233,2015-05-21,6.5,985,"$3,000,000","$37,151","$483,938"
1443,Before We Go,RTWC,84.0,"Documentary,Drama,News",en,8.233,2015-05-21,6.5,985,"$3,000,000","$37,151","$483,938"
1444,Knock Knock,LGP,99.0,"Drama,Thriller",en,17.867,2015-10-09,5.0,1490,"$2,000,000","$36,336","$6,328,516"
1445,Knock Knock,LGP,55.0,Horror,en,17.867,2015-10-09,5.0,1490,"$2,000,000","$36,336","$6,328,516"
1446,Song One,TFA,86.0,"Drama,Music",en,6.206,2015-01-23,5.6,126,"$6,000,000","$32,251","$437,089"
1447,Song One,TFA,86.0,"Drama,Music",en,6.206,2015-01-23,5.6,126,"$6,000,000","$32,251","$437,089"
1448,Strangerland,Alc,112.0,"Drama,Mystery,Thriller",en,5.91,2015-07-10,5.2,135,"$10,000,000","$17,472","$161,097"
1449,Skin Trade,Magn.,78.0,Documentary,en,9.362,2014-11-07,5.6,96,"$9,000,000","$1,242","$1,242"
1450,Skin Trade,Magn.,96.0,"Action,Crime,Thriller",en,9.362,2014-11-07,5.6,96,"$9,000,000","$1,242","$1,242"
1451,Captain America: Civil War,BV,147.0,"Action,Adventure,Sci-Fi",en,39.137,2016-05-06,7.4,14000,"$250,000,000","$408,084,349","$1,140,069,413"
1452,Rogue One: A Star Wars Story,BV,133.0,"Action,Adventure,Sci-Fi",en,21.401,2016-12-16,7.5,9296,"$200,000,000","$532,177,324","$1,049,102,856"
1453,Rogue One: A Star Wars Story,BV,133.0,"Action,Adventure,Sci-Fi",en,21.401,2016-12-16,7.5,9296,"$200,000,000","$532,177,324","$1,049,102,856"
1454,Finding Dory,BV,97.0,"Adventure,Animation,Comedy",en,15.393,2016-06-17,7.0,7845,"$200,000,000","$486,295,561","$1,021,215,193"
1455,Zootopia,BV,108.0,"Adventure,Animation,Comedy",en,27.549,2016-03-04,7.7,9977,"$150,000,000","$341,268,248","$1,019,429,616"
1456,The Secret Life of Pets,Uni.,87.0,"Adventure,Animation,Comedy",en,9.909,2016-07-08,6.1,5374,"$75,000,000","$368,384,330","$886,750,534"
1457,Batman v Superman: Dawn of Justice,WB,151.0,"Action,Adventure,Fantasy",en,28.088,2016-03-25,5.8,11991,"$250,000,000","$330,360,194","$867,500,281"
1458,Deadpool,Fox,108.0,"Action,Adventure,Comedy",en,35.067,2016-02-12,7.6,20175,"$58,000,000","$363,070,709","$801,025,593"
1459,Suicide Squad,WB,123.0,"Action,Adventure,Fantasy",en,16.53,2016-08-05,5.9,13533,"$175,000,000","$325,100,054","$746,059,887"
1460,Doctor Strange,BV,115.0,"Action,Adventure,Fantasy",en,33.035,2016-11-04,7.3,12582,"$165,000,000","$232,641,920","$676,404,566"
1461,Doctor Strange,BV,115.0,"Action,Adventure,Fantasy",en,33.035,2016-11-04,7.3,12582,"$165,000,000","$232,641,920","$676,404,566"
1462,Moana,BV,107.0,"Adventure,Animation,Comedy",en,1.96,2015-11-13,6.5,16,"$150,000,000","$248,757,044","$637,517,365"
1463,Moana,BV,107.0,"Adventure,Animation,Comedy",en,4.419,2016-11-23,7.5,6907,"$150,000,000","$248,757,044","$637,517,365"
1464,Moana,BV,107.0,"Adventure,Animation,Comedy",en,4.419,2016-11-23,7.5,6907,"$150,000,000","$248,757,044","$637,517,365"
1465,Sing,Uni.,108.0,"Animation,Comedy,Family",en,17.572,2016-12-21,6.9,4303,"$75,000,000","$270,329,045","$634,454,789"
1466,Sing,Uni.,108.0,"Animation,Comedy,Family",en,17.572,2016-12-21,6.9,4303,"$75,000,000","$270,329,045","$634,454,789"
