,name,studio,domestic_gross_x,foreign_gross,year,movie_id,original_title_x,start_year,runtime_minutes,genres,Unnamed: 0,genre_ids,id_x,original_language,original_title_y,popularity,release_date_x,vote_average,vote_count,id_y,release_date_y,production_budget,domestic_gross_y,worldwide_gross
97,Hereafter,WB,32700000.0,72500000,2010,tt1212419,Hereafter,2010,129.0,"Drama,Fantasy,Romance",246,"[18, 14]",44603,en,Hereafter,7.886,2010-10-22,5.9,848,61,"Oct 15, 2010","$50,000,000","$32,746,941","$108,660,270"
98,The Girl with the Dragon Tattoo,MBox,10100000.0,94300000,2010,tt1568346,The Girl with the Dragon Tattoo,2011,158.0,"Crime,Drama,Mystery",2486,"[53, 80, 9648, 18]",65754,en,The Girl with the Dragon Tattoo,17.823,2011-12-14,7.3,3971,51,"Dec 20, 2011","$90,000,000","$102,515,793","$239,373,970"
99,Killers,LGF,47100000.0,51100000,2010,tt1103153,Killers,2010,100.0,"Action,Comedy,Romance",123,"[28, 35, 53, 10749]",37821,en,Killers,10.221,2010-06-04,5.8,1314,54,"Jun 4, 2010","$75,000,000","$47,059,963","$95,572,749"
100,Killers,LGF,47100000.0,51100000,2010,tt2409300,Killers,2014,137.0,"Action,Crime,Drama",123,"[28, 35, 53, 10749]",37821,en,Killers,10.221,2010-06-04,5.8,1314,54,"Jun 4, 2010","$75,000,000","$47,059,963","$95,572,749"
101,Kick-Ass,LGF,48100000.0,48100000,2010,tt1250777,Kick-Ass,2010,117.0,"Action,Comedy",61,"[28, 80]",23483,en,Kick-Ass,13.08,2010-04-16,7.1,7540,54,"Apr 16, 2010","$28,000,000","$48,071,303","$97,531,134"
102,Green Zone,Uni.,35100000.0,59800000,2010,tt0947810,Green Zone,2010,115.0,"Action,Drama,Thriller",90,"[10752, 28, 12, 18, 53]",22972,en,Green Zone,11.519,2010-03-11,6.4,1176,98,"Mar 12, 2010","$100,000,000","$35,497,337","$97,523,020"
103,Get Him to the Greek,Uni.,61000000.0,30300000,2010,tt1226229,Get Him to the Greek,2010,109.0,"Adventure,Comedy,Music",206,[35],32823,en,Get Him to the Greek,8.485,2010-06-04,5.9,980,22,"Jun 4, 2010","$40,000,000","$61,153,526","$91,455,875"
104,Burlesque,SGem,39400000.0,50100000,2010,tt1126591,Burlesque,2010,119.0,"Drama,Music,Musical",196,"[18, 10749]",42297,en,Burlesque,8.676,2010-11-23,7.1,1195,24,"Nov 24, 2010","$55,000,000","$39,440,655","$90,552,675"
105,Burlesque,SGem,39400000.0,50100000,2010,tt1586713,Burlesque,2010,,Drama,196,"[18, 10749]",42297,en,Burlesque,8.676,2010-11-23,7.1,1195,24,"Nov 24, 2010","$55,000,000","$39,440,655","$90,552,675"
106,The Last Song,BV,63000000.0,26100000,2010,tt1294226,The Last Song,2010,107.0,"Drama,Music,Romance",170,"[18, 10751, 10749]",35690,en,The Last Song,9.237,2010-03-31,7.2,2199,15,"Mar 31, 2010","$20,000,000","$62,950,384","$92,678,948"
107,Dinner for Schmucks,P/DW,73000000.0,13800000,2010,tt0427152,Dinner for Schmucks,2010,114.0,Comedy,333,[35],38778,en,Dinner for Schmucks,6.632,2010-07-30,5.6,920,51,"Jul 30, 2010","$69,000,000","$73,026,337","$86,796,502"
108,Marmaduke,Fox,33600000.0,50100000,2010,tt1392197,Marmaduke,2010,87.0,"Comedy,Family",205,"[10751, 35]",38579,en,Marmaduke,8.487,2010-06-04,5.1,367,59,"Jun 4, 2010","$50,000,000","$33,644,788","$89,895,930"
109,Piranha 3D,W/Dim.,25000000.0,58200000,2010,tt0464154,Piranha 3D,2010,88.0,"Comedy,Horror",95,"[35, 27]",43593,en,Piranha 3D,11.302,2010-08-20,5.3,1029,52,"Aug 20, 2010","$24,000,000","$25,003,155","$83,660,160"
110,Edge of Darkness,WB,43300000.0,37800000,2010,tt1226273,Edge of Darkness,2010,117.0,"Crime,Drama,Mystery",97,"[80, 18, 9648, 53]",12201,en,Edge of Darkness,11.252,2010-01-29,6.3,794,8,"Jan 29, 2010","$60,000,000","$43,313,890","$82,812,456"
111,Edge of Darkness,WB,43300000.0,37800000,2010,tt1226273,Edge of Darkness,2010,117.0,"Crime,Drama,Mystery",16802,[99],468788,en,Edge of Darkness,0.6,2015-11-01,7.0,1,8,"Jan 29, 2010","$60,000,000","$43,313,890","$82,812,456"
112,Vampires Suck,Fox,36700000.0,43900000,2010,tt1666186,Vampires Suck,2010,82.0,Comedy,179,"[35, 27]",40264,en,Vampires Suck,8.992,2010-08-18,4.1,658,49,"Aug 18, 2010","$20,000,000","$36,661,504","$81,424,988"
113,Letters to Juliet,Sum.,53000000.0,26100000,2010,tt0892318,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",162,"[35, 18, 10749]",37056,en,Letters to Juliet,9.394,2010-05-14,6.9,1706,89,"May 14, 2010","$30,000,000","$53,032,453","$82,148,538"
114,Diary of a Wimpy Kid,Fox,64000000.0,11700000,2010,tt1196141,Diary of a Wimpy Kid,2010,94.0,"Comedy,Drama,Family",77,"[35, 10751]",33217,en,Diary of a Wimpy Kid,12.256,2010-03-19,6.0,736,13,"Mar 19, 2010","$15,000,000","$64,003,625","$76,954,311"
115,Easy A,SGem,58400000.0,16600000,2010,tt1282140,Easy A,2010,92.0,"Comedy,Drama,Romance",39,[35],37735,en,Easy A,14.69,2010-09-17,6.8,4168,67,"Sep 17, 2010","$8,000,000","$58,401,464","$76,200,721"
116,Takers,SGem,57700000.0,11300000,2010,tt1135084,Takers,2010,107.0,"Action,Crime,Thriller",181,"[28, 80, 18, 53]",22907,en,Takers,8.969,2010-08-26,6.2,605,95,"Aug 27, 2010","$32,000,000","$57,744,720","$70,587,268"
117,The American,Focus,35600000.0,32299999,2010,tt1440728,The American,2010,105.0,"Crime,Drama,Thriller",177,"[80, 18, 53]",27579,en,The American,9.042,2010-09-01,5.8,690,51,"Sep 1, 2010","$20,000,000","$35,606,376","$67,950,723"
118,The Last Exorcism,LGF,41000000.0,26700000,2010,tt1320244,The Last Exorcism,2010,87.0,"Drama,Horror,Thriller",165,"[27, 18, 53]",38358,en,The Last Exorcism,9.35,2010-08-27,5.6,519,15,"Aug 27, 2010","$1,800,000","$41,034,350","$70,165,900"
119,The Next Three Days,LGF,21100000.0,46300000,2010,tt1458175,The Next Three Days,2010,133.0,"Action,Crime,Drama",100,"[10749, 18, 53, 80]",43539,en,The Next Three Days,11.147,2010-11-19,7.0,1469,49,"Nov 19, 2010","$30,000,000","$21,148,651","$67,255,916"
120,Skyline,Uni.,21400000.0,45400000,2010,tt1564585,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",184,"[878, 28]",42684,en,Skyline,8.847,2010-11-12,4.8,833,99,"Nov 12, 2010","$10,000,000","$21,416,355","$68,264,973"
121,Hot Tub Time Machine,MGM,50300000.0,14300000,2010,tt1231587,Hot Tub Time Machine,2010,101.0,"Comedy,Sci-Fi",130,"[878, 35, 12]",23048,en,Hot Tub Time Machine,10.15,2010-03-26,6.0,1383,10,"Mar 26, 2010","$36,000,000","$50,269,859","$65,967,750"
122,Devil,Uni.,33600000.0,29100000,2010,tt1314655,Devil,2010,80.0,"Horror,Mystery,Thriller",125,"[27, 9648, 53]",44040,en,Devil,10.203,2010-09-17,5.9,1516,71,"Sep 17, 2010","$10,000,000","$33,679,655","$63,354,114"
123,Devil,Uni.,33600000.0,29100000,2010,tt7442358,Akuma,2018,89.0,Drama,125,"[27, 9648, 53]",44040,en,Devil,10.203,2010-09-17,5.9,1516,71,"Sep 17, 2010","$10,000,000","$33,679,655","$63,354,114"
124,127 Hours,FoxS,18300000.0,42400000,2010,tt1542344,127 Hours,2010,94.0,"Adventure,Biography,Drama",93,"[12, 18, 53]",44115,en,127 Hours,11.435,2010-11-05,7.0,4469,6,"Nov 5, 2010","$18,000,000","$18,335,230","$60,217,171"
125,Secretariat,BV,59700000.0,537000,2010,tt1028576,Secretariat,2010,123.0,"Biography,Drama,Family",176,[18],39486,en,Secretariat,9.059,2010-10-08,7.0,200,53,"Oct 8, 2010","$35,000,000","$59,699,513","$60,376,247"
126,The Ghost Writer,Sum.,15500000.0,44700000,2010,tt1139328,The Ghost Writer,2010,128.0,"Drama,Mystery,Thriller",252,"[53, 9648]",11439,en,The Ghost Writer,7.829,2010-02-12,6.8,1135,11,"Feb 19, 2010","$45,000,000","$15,541,549","$65,532,491"
127,Morning Glory,Par.,31000000.0,29000000,2010,tt1126618,Morning Glory,2010,107.0,"Comedy,Drama,Romance",113,"[35, 18, 10749]",38357,en,Morning Glory,10.595,2010-11-10,6.3,717,73,"Nov 10, 2010","$40,000,000","$31,011,732","$59,795,070"
128,Remember Me,Sum.,19100000.0,37000000,2010,tt1403981,Remember Me,2010,113.0,"Drama,Romance",92,"[18, 10749]",23169,en,Remember Me,11.453,2010-03-12,7.1,2079,51,"Mar 12, 2010","$16,000,000","$19,068,240","$56,506,120"
129,Remember Me,Sum.,19100000.0,37000000,2010,tt4843358,Remember Me,2016,85.0,Comedy,92,"[18, 10749]",23169,en,Remember Me,11.453,2010-03-12,7.1,2079,51,"Mar 12, 2010","$16,000,000","$19,068,240","$56,506,120"
130,Remember Me,Sum.,19100000.0,37000000,2010,tt4999290,Remember Me,2019,,"Comedy,Drama,Romance",92,"[18, 10749]",23169,en,Remember Me,11.453,2010-03-12,7.1,2079,51,"Mar 12, 2010","$16,000,000","$19,068,240","$56,506,120"
131,Remember Me,Sum.,19100000.0,37000000,2010,tt7990108,Remember Me,2019,,Thriller,92,"[18, 10749]",23169,en,Remember Me,11.453,2010-03-12,7.1,2079,51,"Mar 12, 2010","$16,000,000","$19,068,240","$56,506,120"
132,Cop Out,WB,44900000.0,10700000,2010,tt1385867,Cop Out,2010,107.0,"Action,Comedy,Crime",185,"[28, 35, 80]",23742,en,Cop Out,8.82,2010-02-26,5.4,796,99,"Feb 26, 2010","$37,000,000","$44,875,481","$55,909,910"
133,The Crazies,Over.,39100000.0,15700000,2010,tt0455407,The Crazies,2010,101.0,"Horror,Thriller",78,"[9648, 27, 28]",29427,en,The Crazies,12.246,2010-02-26,6.2,1036,36,"Feb 26, 2010","$19,000,000","$39,123,589","$56,445,534"
134,The Switch,Mira.,27800000.0,22100000,2010,tt0889573,The Switch,2010,101.0,"Comedy,Drama,Romance",260,"[35, 10749, 18]",41210,en,The Switch,7.745,2010-08-20,6.1,1008,39,"Aug 20, 2010","$19,000,000","$27,758,465","$49,858,465"
135,She's Out of My League,Par.,32000000.0,17800000,2010,tt0815236,She's Out of My League,2010,104.0,"Comedy,Romance",256,"[35, 10749]",34016,en,She's Out of My League,7.775,2010-03-12,6.1,970,62,"Mar 12, 2010","$20,000,000","$32,010,860","$48,680,977"
136,Charlie St. Cloud,Uni.,31200000.0,17000000,2010,tt1438254,Charlie St. Cloud,2010,99.0,"Drama,Fantasy,Romance",155,"[18, 10749]",37950,en,Charlie St. Cloud,9.454,2010-05-01,6.9,1398,31,"Jul 30, 2010","$44,000,000","$31,206,263","$48,478,084"
137,The Spy Next Door,LGF,24300000.0,20900000,2010,tt1273678,The Spy Next Door,2010,94.0,"Action,Comedy,Family",107,"[28, 35, 10751]",23172,en,The Spy Next Door,10.746,2010-01-15,5.7,650,68,"Jan 15, 2010","$28,000,000","$24,307,106","$46,752,858"
138,Machete,Fox,26600000.0,17500000,2010,tt0985694,Machete,2010,105.0,"Action,Crime,Thriller",69,"[28, 35, 53]",23631,en,Machete,12.557,2010-09-03,6.3,1862,18,"Sep 3, 2010","$12,500,000","$26,593,646","$46,370,970"
139,Going the Distance,WB (NL),17800000.0,24200000,2010,tt1322312,Going the Distance,2010,102.0,"Comedy,Romance",220,"[35, 18, 10749]",38073,en,Going the Distance,8.281,2010-09-03,6.0,394,11,"Sep 3, 2010","$32,000,000","$17,804,299","$43,603,990"
140,Going the Distance,WB (NL),17800000.0,24200000,2010,tt5127484,Going the Distance,2015,65.0,Comedy,220,"[35, 18, 10749]",38073,en,Going the Distance,8.281,2010-09-03,6.0,394,11,"Sep 3, 2010","$32,000,000","$17,804,299","$43,603,990"
141,Going the Distance,WB (NL),17800000.0,24200000,2010,tt6135412,Kazoku e,2016,117.0,,220,"[35, 18, 10749]",38073,en,Going the Distance,8.281,2010-09-03,6.0,394,11,"Sep 3, 2010","$32,000,000","$17,804,299","$43,603,990"
142,For Colored Girls,LGF,37700000.0,17300,2010,tt1405500,For Colored Girls,2010,133.0,Drama,635,[18],44944,en,For Colored Girls,2.858,2010-11-05,6.8,33,67,"Nov 5, 2010","$21,000,000","$37,729,698","$38,017,873"
143,Furry Vengeance,Sum.,17600000.0,18600000,2010,tt0492389,Furry Vengeance,2010,92.0,"Comedy,Family",156,"[35, 10751]",35169,en,Furry Vengeance,9.45,2010-04-02,4.6,283,17,"Apr 30, 2010","$35,000,000","$17,630,465","$39,340,177"
144,Faster,CBS,23200000.0,12400000,2010,tt1433108,Faster,2010,98.0,"Action,Crime,Drama",44,"[80, 18, 28, 53]",41283,en,Faster,14.172,2010-11-23,6.2,895,53,"Nov 24, 2010","$24,000,000","$23,240,020","$35,792,945"
145,The Kids Are All Right,Focus,20800000.0,13900000,2010,tt0842926,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance",211,"[35, 18]",39781,en,The Kids Are All Right,8.426,2010-07-09,6.6,854,87,"Jul 9, 2010","$4,000,000","$20,811,365","$36,275,469"
146,You Will Meet a Tall Dark Stranger,SPC,3200000.0,31000000,2010,tt1182350,You Will Meet a Tall Dark Stranger,2010,98.0,"Comedy,Drama,Romance",369,"[35, 18, 10749]",38031,en,You Will Meet a Tall Dark Stranger,6.209,2010-05-23,5.8,431,27,"Sep 22, 2010","$15,000,000","$3,247,816","$34,247,816"
147,Leap Year,Uni.,25900000.0,6700000,2010,tt1216492,Leap Year,2010,100.0,"Comedy,Romance",85,"[10749, 35]",25195,en,Leap Year,11.821,2010-01-08,6.7,990,40,"Jan 8, 2010","$19,000,000","$25,918,920","$32,618,920"
148,Leap Year,Uni.,25900000.0,6700000,2010,tt1216492,Leap Year,2010,100.0,"Comedy,Romance",3286,"[18, 35, 10749]",63555,es,Año bisiesto,2.563,2011-06-24,5.6,30,40,"Jan 8, 2010","$19,000,000","$25,918,920","$32,618,920"
149,Leap Year,Uni.,25900000.0,6700000,2010,tt1537401,Año bisiesto,2010,94.0,"Drama,Romance",85,"[10749, 35]",25195,en,Leap Year,11.821,2010-01-08,6.7,990,40,"Jan 8, 2010","$19,000,000","$25,918,920","$32,618,920"
150,Leap Year,Uni.,25900000.0,6700000,2010,tt1537401,Año bisiesto,2010,94.0,"Drama,Romance",3286,"[18, 35, 10749]",63555,es,Año bisiesto,2.563,2011-06-24,5.6,30,40,"Jan 8, 2010","$19,000,000","$25,918,920","$32,618,920"
151,You Again,BV,25700000.0,6300000,2010,tt1414382,You Again,2010,105.0,"Comedy,Family,Romance",124,"[35, 10749]",38303,en,You Again,10.208,2010-09-24,6.2,734,78,"Sep 24, 2010","$20,000,000","$25,702,053","$32,838,945"
152,The Losers,WB,23600000.0,5800000,2010,tt0480255,The Losers,2010,97.0,"Action,Adventure,Crime",126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,6.2,844,44,"Apr 23, 2010","$25,000,000","$23,591,432","$29,863,840"
153,The Losers,WB,23600000.0,5800000,2010,tt3746918,The Losers,2013,112.0,Drama,126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,6.2,844,44,"Apr 23, 2010","$25,000,000","$23,591,432","$29,863,840"
154,Ramona and Beezus,Fox,26200000.0,1100000,2010,tt0493949,Ramona and Beezus,2010,103.0,"Adventure,Comedy,Family",283,"[35, 10751]",38843,en,Ramona and Beezus,7.442,2010-07-23,6.3,460,60,"Jul 23, 2010","$15,000,000","$26,167,002","$27,469,621"
155,Let Me In,Over.,12100000.0,12000000,2010,tt1228987,Let Me In,2010,116.0,"Drama,Fantasy,Horror",146,"[18, 27, 9648]",41402,en,Let Me In,9.716,2010-10-01,6.7,1061,38,"Oct 1, 2010","$20,000,000","$12,134,935","$28,270,399"
156,Let Me In,Over.,12100000.0,12000000,2010,tt1228987,Let Me In,2010,116.0,"Drama,Fantasy,Horror",19574,[18],430926,en,Let Me In,0.675,2016-06-20,7.0,2,38,"Oct 1, 2010","$20,000,000","$12,134,935","$28,270,399"
157,Let Me In,Over.,12100000.0,12000000,2010,tt7122852,Let Me In,2017,74.0,Horror,146,"[18, 27, 9648]",41402,en,Let Me In,9.716,2010-10-01,6.7,1061,38,"Oct 1, 2010","$20,000,000","$12,134,935","$28,270,399"
158,Let Me In,Over.,12100000.0,12000000,2010,tt7122852,Let Me In,2017,74.0,Horror,19574,[18],430926,en,Let Me In,0.675,2016-06-20,7.0,2,38,"Oct 1, 2010","$20,000,000","$12,134,935","$28,270,399"
159,Just Wright,FoxS,21500000.0,29900,2010,tt1407061,Just Wright,2010,100.0,"Comedy,Romance,Sport",312,"[35, 18, 10749]",38093,en,Just Wright,7.047,2010-05-14,6.2,211,85,"May 14, 2010","$12,000,000","$21,540,363","$21,867,665"
160,Our Family Wedding,FoxS,20300000.0,1200000,2010,tt1305583,Our Family Wedding,2010,103.0,"Comedy,Romance",446,[35],34563,en,Our Family Wedding,5.025,2010-03-12,5.5,57,95,"Mar 12, 2010","$14,000,000","$20,255,281","$21,410,546"
161,My Soul to Take,Uni.,14700000.0,6200000,2010,tt0872230,My Soul to Take,2010,107.0,"Horror,Mystery,Thriller",143,"[18, 27, 9648, 53]",43931,en,My Soul to Take,9.808,2010-10-08,5.4,247,68,"Oct 8, 2010","$25,000,000","$14,744,435","$16,727,470"
162,Country Strong,SGem,20200000.0,310000,2010,tt1555064,Country Strong,2010,117.0,"Drama,Music",277,"[18, 10749, 10402]",45272,en,Country Strong,7.567,2010-12-22,6.3,126,71,"Dec 22, 2010","$15,000,000","$20,218,921","$20,601,987"
163,Another Year,SPC,3200000.0,16500000,2010,tt1431181,Another Year,2010,129.0,"Comedy,Drama",161,"[35, 18]",44009,en,Another Year,9.394,2010-12-29,7.0,150,8,"Dec 29, 2010","$8,000,000","$3,205,706","$20,005,613"
164,Another Year,SPC,3200000.0,16500000,2010,tt1431181,Another Year,2010,129.0,"Comedy,Drama",12713,[18],255898,ru,Еще один год,1.004,2014-03-08,6.3,4,8,"Dec 29, 2010","$8,000,000","$3,205,706","$20,005,613"
165,Another Year,SPC,3200000.0,16500000,2010,tt3508808,Eshche odin god,2014,107.0,"Drama,Romance",161,"[35, 18]",44009,en,Another Year,9.394,2010-12-29,7.0,150,8,"Dec 29, 2010","$8,000,000","$3,205,706","$20,005,613"
166,Another Year,SPC,3200000.0,16500000,2010,tt3508808,Eshche odin god,2014,107.0,"Drama,Romance",12713,[18],255898,ru,Еще один год,1.004,2014-03-08,6.3,4,8,"Dec 29, 2010","$8,000,000","$3,205,706","$20,005,613"
167,Another Year,SPC,3200000.0,16500000,2010,tt5886728,You yi nian,2016,181.0,Documentary,161,"[35, 18]",44009,en,Another Year,9.394,2010-12-29,7.0,150,8,"Dec 29, 2010","$8,000,000","$3,205,706","$20,005,613"
168,Another Year,SPC,3200000.0,16500000,2010,tt5886728,You yi nian,2016,181.0,Documentary,12713,[18],255898,ru,Еще один год,1.004,2014-03-08,6.3,4,8,"Dec 29, 2010","$8,000,000","$3,205,706","$20,005,613"
169,Buried,LGF,1000000.0,18100000,2010,tt1462758,Buried,2010,95.0,"Drama,Mystery,Thriller",102,"[18, 53, 9648]",26388,en,Buried,10.888,2010-09-24,6.6,1487,2,"Sep 24, 2010","$1,987,650","$1,044,143","$21,270,290"
170,Buried,LGF,1000000.0,18100000,2010,tt3568352,Buried,2014,88.0,Documentary,102,"[18, 53, 9648]",26388,en,Buried,10.888,2010-09-24,6.6,1487,2,"Sep 24, 2010","$1,987,650","$1,044,143","$21,270,290"
171,Buried,LGF,1000000.0,18100000,2010,tt4540326,Buried,2011,95.0,Thriller,102,"[18, 53, 9648]",26388,en,Buried,10.888,2010-09-24,6.6,1487,2,"Sep 24, 2010","$1,987,650","$1,044,143","$21,270,290"
172,Repo Men,Uni.,13800000.0,4600000,2010,tt1053424,Repo Men,2010,111.0,"Action,Crime,Sci-Fi",73,"[28, 878, 53, 80]",31867,en,Repo Men,12.437,2010-03-19,6.2,976,13,"Mar 19, 2010","$32,000,000","$13,942,007","$18,195,238"
173,The Nutcracker in 3D,Free,195000.0,16000000,2010,tt1041804,The Nutcracker in 3D,2010,110.0,"Action,Family,Fantasy",278,"[10402, 14, 28, 10751]",49852,en,The Nutcracker in 3D,7.566,2010-11-24,5.5,97,79,"Nov 24, 2010","$90,000,000","$195,459","$20,466,016"
174,Sea Rex 3D: Journey to a Prehistoric World,3D,6100000.0,9900000,2010,tt1529567,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,657,[99],78394,en,Sea Rex 3D: Journey to a Prehistoric World,2.746,2010-05-14,7.4,12,31,"May 28, 2010","$5,000,000","$6,096,582","$16,515,203"
175,Extraordinary Measures,CBS,12100000.0,3100000,2010,tt1244659,Extraordinary Measures,2010,106.0,Drama,360,[18],27569,en,Extraordinary Measures,6.3,2010-01-21,6.3,153,33,"Jan 22, 2010","$31,000,000","$12,482,741","$15,826,984"
176,Somewhere,Focus,1800000.0,12200000,2010,tt1421051,Somewhere,2010,97.0,"Comedy,Drama",275,"[35, 18]",39210,en,Somewhere,7.596,2010-12-22,6.1,376,42,"Dec 22, 2010","$7,000,000","$1,785,645","$17,023,121"
177,Winter's Bone,RAtt.,6500000.0,7300000,2010,tt1399683,Winter's Bone,2010,100.0,"Drama,Mystery",141,[18],39013,en,Winter's Bone,9.824,2010-06-11,6.9,931,8,"Jun 11, 2010","$2,000,000","$6,531,503","$16,131,551"
178,Made in Dagenham,SPC,1100000.0,11300000,2010,tt1371155,Made in Dagenham,2010,113.0,"Biography,Comedy,Drama",293,"[35, 18, 36]",46138,en,Made in Dagenham,7.275,2010-11-19,6.6,150,14,"Nov 19, 2010","$8,000,000","$1,095,369","$15,644,196"
179,Blue Valentine,Wein.,9700000.0,2600000,2010,tt1120985,Blue Valentine,2010,112.0,"Drama,Romance",178,"[18, 10749]",46705,en,Blue Valentine,8.994,2010-12-29,6.9,1677,25,"Dec 29, 2010","$1,000,000","$9,737,892","$16,566,240"
180,Blue Valentine,Wein.,9700000.0,2600000,2010,tt1120985,Blue Valentine,2010,112.0,"Drama,Romance",2673,"[18, 10749]",46705,en,Blue Valentine,8.994,2010-12-29,6.9,1677,25,"Dec 29, 2010","$1,000,000","$9,737,892","$16,566,240"
181,Chloe,SPC,3100000.0,8600000,2010,tt1833881,The 10 Commandments of Chloe,2013,73.0,"Drama,Music,Romance",186,"[18, 53, 9648]",28211,en,Chloe,8.807,2010-03-26,5.9,940,97,"Mar 26, 2010","$13,000,000","$3,075,255","$11,831,131"
182,Chloe,SPC,3100000.0,8600000,2010,tt8083476,Chloe,2017,6.0,"Documentary,Family",186,"[18, 53, 9648]",28211,en,Chloe,8.807,2010-03-26,5.9,940,97,"Mar 26, 2010","$13,000,000","$3,075,255","$11,831,131"
183,The Warrior's Way,Rela.,5700000.0,5400000,2010,tt1032751,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",222,"[12, 14, 28, 37, 53]",46528,en,The Warrior's Way,8.259,2010-12-03,6.1,203,65,"Dec 3, 2010","$42,000,000","$5,666,340","$8,514,325"
184,Jonah Hex,WB,10500000.0,356000,2010,tt1075747,Jonah Hex,2010,81.0,"Action,Drama,Fantasy",53,"[28, 37, 18, 14, 53]",20533,en,Jonah Hex,13.467,2010-06-18,4.6,708,40,"Jun 18, 2010","$47,000,000","$10,547,117","$11,022,696"
185,Cyrus,FoxS,7500000.0,2500000,2010,tt1327709,Cyrus,2010,87.0,"Crime,Horror,Mystery",261,"[35, 18, 10749]",39053,en,Cyrus,7.735,2010-06-18,6.0,201,27,"Jun 18, 2010","$7,000,000","$7,468,936","$10,062,896"
186,Cyrus,FoxS,7500000.0,2500000,2010,tt1336617,Cyrus,2010,91.0,"Comedy,Drama,Romance",261,"[35, 18, 10749]",39053,en,Cyrus,7.735,2010-06-18,6.0,201,27,"Jun 18, 2010","$7,000,000","$7,468,936","$10,062,896"
187,Conviction,FoxS,6800000.0,2900000,2010,tt1244754,Conviction,2010,107.0,"Biography,Crime,Drama",280,[18],45094,en,Conviction,7.51,2010-10-15,7.2,297,28,"Oct 15, 2010","$12,500,000","$6,797,696","$11,826,980"
188,Conviction,FoxS,6800000.0,2900000,2010,tt1772252,Conviction,2013,,Drama,280,[18],45094,en,Conviction,7.51,2010-10-15,7.2,297,28,"Oct 15, 2010","$12,500,000","$6,797,696","$11,826,980"
189,Conviction,FoxS,6800000.0,2900000,2010,tt7799386,Une intime conviction,2018,110.0,Drama,280,[18],45094,en,Conviction,7.51,2010-10-15,7.2,297,28,"Oct 15, 2010","$12,500,000","$6,797,696","$11,826,980"
190,Stone,Over.,1800000.0,7700000,2010,tt1423995,Stone,2010,105.0,"Drama,Thriller",216,"[18, 53]",44113,en,Stone,8.401,2010-10-22,5.2,334,50,"Oct 8, 2010","$22,000,000","$1,810,078","$4,065,020"
191,Stone,Over.,1800000.0,7700000,2010,tt1423995,Stone,2010,105.0,"Drama,Thriller",5868,"[53, 18]",89070,ru,Камень,2.84,2012-06-06,4.9,8,50,"Oct 8, 2010","$22,000,000","$1,810,078","$4,065,020"
192,Stone,Over.,1800000.0,7700000,2010,tt2156825,Kamen,2012,90.0,"Crime,Drama,Thriller",216,"[18, 53]",44113,en,Stone,8.401,2010-10-22,5.2,334,50,"Oct 8, 2010","$22,000,000","$1,810,078","$4,065,020"
193,Stone,Over.,1800000.0,7700000,2010,tt2156825,Kamen,2012,90.0,"Crime,Drama,Thriller",5868,"[53, 18]",89070,ru,Камень,2.84,2012-06-06,4.9,8,50,"Oct 8, 2010","$22,000,000","$1,810,078","$4,065,020"
194,Stone,Over.,1800000.0,7700000,2010,tt2355884,Stone,2012,114.0,"Action,Sci-Fi",216,"[18, 53]",44113,en,Stone,8.401,2010-10-22,5.2,334,50,"Oct 8, 2010","$22,000,000","$1,810,078","$4,065,020"
195,Stone,Over.,1800000.0,7700000,2010,tt2355884,Stone,2012,114.0,"Action,Sci-Fi",5868,"[53, 18]",89070,ru,Камень,2.84,2012-06-06,4.9,8,50,"Oct 8, 2010","$22,000,000","$1,810,078","$4,065,020"
196,Never Let Me Go,FoxS,2400000.0,7000000,2010,tt1334260,Never Let Me Go,2010,103.0,"Drama,Romance,Sci-Fi",134,"[18, 10749, 878]",42188,en,Never Let Me Go,10.012,2010-09-15,6.8,1294,29,"Sep 15, 2010","$15,000,000","$2,434,652","$11,173,718"
