movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt0995867,the unforgiven,the unforgiven,2011,115,drama,5.1,7
tt0995868,pelé: birth of a legend,pelé: birth of a legend,2016,107,"biography,drama,sport",7.2,13919
tt0996958,legend of the red reaper,legend of the red reaper,2013,99,"action,adventure,fantasy",2.2,495
tt0997035,bibliothèque pascal,bibliothèque pascal,2010,105,drama,7.2,1644
tt0997179,looking for the lost tango,stadilaista tangoa etsimässä,2010,90,"documentary,music",6.5,18
tt0999913,straw dogs,straw dogs,2011,110,"action,drama,thriller",5.8,30924
tt10006056,la notte è piccola per noi,la notte è piccola per noi,2016,90,drama,7.4,7
tt10008784,bull,bull,2019,105,drama,7.2,50
tt10009030,snatchers,snatchers,2019,96,"comedy,horror,sci-fi",7.9,15
tt10011102,the sholay girl,the sholay girl,2019,106,"action,biography,drama",8.0,55
tt10011226,17 blocks,17 blocks,2019,96,documentary,8.5,6
tt10011412,you don't nomi,you don't nomi,2019,92,documentary,7.2,13
tt10011508,trixie mattel: moving parts,trixie mattel: moving parts,2019,91,documentary,8.7,29
tt10011534,pohon terkenal,pohon terkenal,2019,96,drama,8.2,13
tt1001526,megamind,megamind,2010,95,"action,animation,comedy",7.3,207488
tt10015812,death whisper,death whisper,2019,91,horror,6.6,43
tt10016502,back from 2038,back from 2038,2019,88,"comedy,fantasy",5.2,8
tt10016532,ispade rajavum idhaya raniyum,ispade rajavum idhaya raniyum,2019,141,"drama,romance",6.1,152
tt10017454,the purple mist,the purple mist,2019,106,drama,6.6,7
tt10017566,bikers kental 2,bikers kental 2,2019,94,comedy,8.5,54
tt10017680,p storm,p fung bou,2019,96,"action,crime",6.0,180
tt10017956,gone kesh,gone kesh,2019,110,drama,8.7,46
tt10018386,when the persimmons grew,when the persimmons grew,2019,118,documentary,7.2,6
tt10021804,ne travaille pas (1968 - 2018),ne travaille pas (1968 - 2018),2018,88,documentary,7.0,8
tt10022384,the protector,the protector,2019,126,romance,6.5,58
tt10024716,aghavan,aghavan,2019,158,family,7.9,12
tt1002563,the young messiah,the young messiah,2016,111,"drama,fantasy",5.6,2882
tt1002569,if you only knew,if you only knew,2011,106,drama,6.5,21
tt10026730,eleições,eleições,2019,100,documentary,7.3,6
tt10027696,patterns of evidence: the moses controversy,patterns of evidence: the moses controversy,2019,140,documentary,7.9,14
tt10039468,my stupid boss 2,my stupid boss 2,2019,96,"comedy,drama",6.8,112
tt10043732,oblepikhovoe leto,oblepikhovoe leto,2018,87,"biography,drama",6.4,5
tt10044704,between maybes,between maybes,2019,107,"drama,romance",6.5,22
tt10044934,bumi itu bulat,bumi itu bulat,2019,103,drama,6.6,5
tt10045014,rangu,rangu,2018,156,action,4.0,8
tt10045136,war of art,war of art,2019,102,documentary,7.9,17
tt10045260,the exorcist iii: legion,the exorcist iii: legion,2016,105,horror,7.2,20
tt10046236,alem-i cin 2,alem-i cin 2,2019,93,horror,7.8,54
tt10049110,die wiese,die wiese,2019,93,documentary,7.3,14
tt10050782,grass is greener,grass is greener,2019,97,documentary,7.1,582
tt10052290,love and mercy,milosc i milosierdzie,2019,104,"biography,drama,family",5.4,18
tt10055770,vellai pookal,vellaipookal,2019,122,thriller,7.6,380
tt10059236,my second year in college,sale dovom daneshkadeh man,2019,99,drama,7.0,9
tt10062286,lustrum,lustrum,2018,90,documentary,5.9,14
tt10064354,inland,inland,2019,95,documentary,7.8,11
tt10066526,mantan manten,mantan manten,2019,102,drama,7.6,38
tt10068158,made in abyss: journey's dawn,made in abyss: tabidachi no yoake,2019,139,"adventure,animation,fantasy",6.8,22
tt10068544,made in abyss: wandering twilight,made in abyss: hôrô suru tasogare,2019,110,"adventure,animation,fantasy",4.6,8
tt1007029,the iron lady,the iron lady,2011,105,"biography,drama",6.4,96066
tt10074426,last fool show,last fool show,2019,110,"comedy,romance",6.3,10
tt10076722,we are legends,we are legends,2019,108,action,5.2,11
tt10078290,the spy behind home plate,the spy behind home plate,2019,101,documentary,7.2,12
tt1008046,the steamroom,the steamroom,2010,91,"comedy,drama",6.8,32
tt10080924,sweater,sweater,2019,118,drama,9.2,79
tt10084190,chandigarh amritsar chandigarh,chandigarh amritsar chandigarh,2019,107,"comedy,drama,romance",9.4,952
tt10084752,american relapse,american relapse,2018,105,documentary,7.5,8
tt10085648,vourate geitonoi,vourate geitonoi,2019,135,comedy,6.7,44
tt10087628,le cercle des petits philosophes,le cercle des petits philosophes,2019,90,documentary,6.4,8
tt10090744,raia 4,raia 4,2019,92,drama,9.2,26
tt10092770,pocong the origin,pocong the origin,2019,90,horror,5.9,34
tt10092860,rumput tetangga,rumput tetangga,2019,104,"comedy,drama",7.9,10
tt10100842,william tecumseh sherman: beyond the march to the sea,william tecumseh sherman: beyond the march to the sea,2019,115,documentary,7.1,8
tt10102192,nadhoo kha'n,nadhoo kha'n,2019,136,drama,5.6,11
tt10102350,2 gisht mjaltë,2 gisht mjaltë,2019,101,comedy,2.8,378
tt1010248,return of the atom,atomin paluu,2015,110,documentary,5.8,89
tt10106822,bhetali tu punha,bhetali tu punha,2017,146,romance,6.6,9
tt10108358,the past is never dead,the past is never dead,2019,88,documentary,3.3,6
tt10109750,baba 'bu alem bi alem',baba 'bu alem bi alem',2019,94,"comedy,drama",4.7,210
tt10112154,bau na vichaar,bau na vichaar,2019,151,"comedy,drama",8.2,25
tt10115436,korea: the never-ending war,korea: the never-ending war,2019,120,documentary,8.3,31
tt10115638,a mano disarmata,a mano disarmata,2019,107,drama,5.2,11
tt10118064,377 abnormal,377 abnormal,2019,93,drama,7.5,20
tt10121022,freie räume,freie räume,2019,102,documentary,9.7,7
tt10121762,uriyadi 2,uriyadi 2,2019,119,"action,thriller",7.8,325
tt10122038,chambal,chambal,2019,112,drama,7.6,78
tt10122042,kingdom men rising,kingdom men rising,2019,93,documentary,8.0,30
tt10125662,chhalawa,chhalawa,2019,117,"comedy,drama,family",4.2,65
tt10125774,mens,mens,2019,97,drama,5.6,5
tt10125986,watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai,watakushi no dorei ni narinasai dai ni sho go shujin-sama to yobasete kudasai,2018,104,romance,4.7,13
tt10128580,white mama,white mama,2018,97,documentary,7.2,5
tt10133780,sekte,sekte,2019,89,horror,6.3,26
tt10135068,1964: o brasil entre armas e livros,1964: o brasil entre armas e livros,2019,127,documentary,6.9,230
tt1013743,knight and day,knight and day,2010,109,"action,adventure,comedy",6.3,169840
tt1013860,dylan dog: dead of night,dylan dog: dead of night,2010,107,"action,comedy,crime",5.1,14120
tt10140002,42nd street: the musical,42nd street: the musical,2019,155,musical,9.1,14
tt10147546,homecoming: a film by beyoncé,homecoming: a film by beyoncé,2019,137,"documentary,music",7.5,3746
tt1014759,alice in wonderland,alice in wonderland,2010,108,"adventure,family,fantasy",6.5,358813
tt1014763,child 44,child 44,2015,137,"crime,drama,history",6.5,59477
tt10153626,a minha avó trelotótó,a minha avó trelotótó,2018,174,"biography,documentary",6.0,6
tt10153664,alva,alva,2019,98,"crime,drama",5.2,5
tt1015471,the sisterhood of night,the sisterhood of night,2014,104,"drama,mystery,thriller",6.2,1888
tt10155342,a brother's love,la femme de mon frère,2019,117,drama,6.6,45
tt10156610,ratne price sa kosara,ratne price sa kosara,2019,107,"documentary,history,war",9.2,29
tt10157842,single 2,single 2,2019,128,comedy,7.0,32
tt10160814,in search of flight af447,in search of flight af447,2019,90,documentary,7.4,10
tt1016090,the cursed,the cursed,2010,88,"horror,romance,thriller",5.9,1878
tt10161238,miss & mrs. cops,miss & mrs. cops,2019,107,"comedy,crime",6.2,54
tt1016226,prime of your life,prime of your life,2010,93,"comedy,drama,romance",4.8,66
tt10168862,leonardo cinquecento,leonardo cinquecento,2019,90,documentary,5.3,6
tt10170038,trivikraman,trivikraman,2016,106,"comedy,horror",7.3,15
tt10174382,senses 1&2,senses 1&2,2018,139,drama,7.7,9
tt10181656,fortnite: the movie 2 (funny animation),fortnite: the movie 2 (funny animation),2019,129,"action,adventure,animation",7.1,8
tt10182822,loro,loro,2018,151,"biography,drama",6.8,413
tt10183616,yves,yves,2019,107,comedy,5.2,6
tt10183682,kuttymama,kuttymama,2019,134,"comedy,drama,family",5.8,13
tt10185752,valstybes paslaptis,valstybes paslaptis,2019,99,documentary,8.2,72
tt1018728,heart like a hand grenade,heart like a hand grenade,2015,96,documentary,7.4,335
tt1018765,our brand is crisis,our brand is crisis,2015,107,"comedy,drama",6.1,19033
tt10187686,thamaasha,thamaasha,2019,120,comedy,8.4,62
tt1019442,jeffie was here,jeffie was here,2010,110,"adventure,comedy",8.3,36
tt10196142,rahman 1400,rahman 1400,2019,115,"comedy,drama",6.4,77
tt10199586,atlantics,atlantique,2019,104,drama,7.1,129
tt10199640,beanpole,dylda,2019,130,drama,7.2,54
tt10199668,summer of changsha,liu yu tian,2019,120,crime,5.2,28
tt10199670,liberté,liberté,2019,132,history,5.9,30
tt1020072,selma,selma,2014,128,"biography,drama,history",7.5,77633
tt10204276,soldiers without guns,soldiers without guns,2019,92,documentary,9.7,30
tt10204316,through the ashes,through the ashes,2019,95,"action,adventure,sci-fi",7.6,5
tt10204704,we just have to laugh,non ci resta che ridere,2019,90,comedy,6.6,9
tt1020558,centurion,centurion,2010,97,"action,adventure,drama",6.4,74085
tt1020773,certified copy,copie conforme,2010,106,"drama,romance",7.3,18210
tt10207850,killer in law,killer in law,2018,90,thriller,5.6,64
tt10208198,"the gangster, the cop, the devil","the gangster, the cop, the devil",2019,109,"action,crime,drama",6.8,123
tt1020904,takedowns and falls,takedowns and falls,2010,127,"documentary,sport",8.0,70
tt1020982,odd brodsky,odd brodsky,2014,93,comedy,6.6,147
tt10214842,milliard,milliard,2019,101,"comedy,crime,thriller",2.6,189
tt10217550,vinci da,vinci da,2019,117,"crime,mystery,thriller",7.4,259
tt10217780,kandasamys: the wedding,kandasamys: the wedding,2019,127,comedy,7.4,9
tt10218782,the incredible monk,the incredible monk,2019,93,"action,fantasy,history",8.0,8
tt10222752,"sick, sick, sick",sem seu sangue,2019,104,"drama,romance",6.0,23
tt10223552,litigante,litigante,2019,93,drama,6.6,12
tt10224624,vif-argent,vif-argent,2019,104,drama,6.4,7
tt10224912,timelife,timelife,2019,113,"biography,drama,romance",8.5,6
tt1022871,deer season,deer season,2015,92,thriller,5.0,8
tt10229598,the pickup game,the pickup game,2019,96,documentary,8.7,163
tt10229602,kuwaresma,kuwaresma,2019,114,"horror,thriller",7.2,21
tt10230316,pariban: idola dari tanah jawa,pariban: idola dari tanah jawa,2019,101,"comedy,drama",7.6,16
tt1023114,the way back,the way back,2010,133,"adventure,drama,history",7.3,102126
tt1023345,programming the nation?,programming the nation?,2011,105,documentary,7.0,98
tt10234494,always miss you,xia yi ren: qian ren,2019,98,romance,4.2,13
tt10237612,inseparable bros,inseparable bros,2019,114,"comedy,drama",7.2,41
tt10237902,gordon lightfoot: if you could read my mind,gordon lightfoot: if you could read my mind,2019,91,"biography,documentary,music",8.3,7
tt10238788,monster island,monster island,2019,90,action,2.5,111
tt10238816,nîpawistamâsowin: we will stand up,nîpawistamâsowin: we will stand up,2019,98,documentary,7.8,12
tt10243678,chopsticks,chopsticks,2019,100,"comedy,drama",6.5,1394
tt10244754,lillian,lillian,2019,130,drama,6.0,5
tt10244756,ang hupa,ang hupa,2019,276,sci-fi,7.2,5
tt1024648,argo,argo,2012,120,"biography,drama,thriller",7.7,534683
tt1024666,session,session,2011,89,drama,2.7,139
tt1024770,the people i've slept with,the people i've slept with,2012,89,comedy,4.9,624
tt1024855,gunned down,gunned down,2017,95,"action,thriller",5.1,697
tt1025102,the pardon,the pardon,2013,120,crime,5.7,307
tt10254472,alma de héroe,alma de héroe,2019,120,action,7.7,34
tt10254986,q ball,q ball,2019,96,documentary,7.0,15
tt10256818,ambu,ambu,2019,118,drama,8.6,7
tt10260294,gosti,gosti,2019,88,horror,4.0,23
tt10262160,svinhery 2,svinhery 2,2019,90,comedy,6.0,19
tt10262268,l'homme a mangé la terre,l'homme a mangé la terre,2019,99,documentary,8.3,23
tt10262346,pitkä perjantai,pitkä perjantai,2019,114,comedy,6.3,7
tt10262492,brown boys,brown boys,2019,92,comedy,5.6,5
tt10262522,roh fasik,roh fasik,2019,90,horror,7.1,7
tt10263320,enes batur gerçek kahraman,enes batur gerçek kahraman,2019,99,comedy,4.5,5090
tt10275440,k-13,k-13,2019,103,"mystery,thriller",7.2,43
tt10276054,a resistance,a resistance,2019,105,drama,8.2,6
tt10276328,kuntilanak 2,kuntilanak 2,2019,100,horror,3.5,13
tt1027683,kill speed,kill speed,2010,113,"action,crime,thriller",4.0,1782
tt1027718,wall street: money never sleeps,wall street: money never sleeps,2010,133,drama,6.2,93486
tt1027755,tied in blood,tied in blood,2012,88,"drama,horror,mystery",3.7,188
tt1027873,the magnificent eleven,the magnificent eleven,2013,91,"comedy,drama,sport",3.6,366
tt10279010,chasing the dragon ii: wild wild bunch,chui lung ii,2019,101,"action,biography,crime",6.1,37
tt10280220,ghost writer,ghost writer,2019,97,"comedy,horror",7.8,49
tt10281468,ne olur gitme,ne olur gitme,2019,90,drama,2.1,10
tt10284716,#malam jumat: the movie,#malam jumat: the movie,2019,91,horror,5.7,11
tt1028576,secretariat,secretariat,2010,123,"biography,drama,family",7.2,24536
tt10287616,once in trubchevsk,once in trubchevsk,2019,90,drama,6.3,21
tt10288820,chhota bheem kung fu dhamaka,chhota bheem kung fu dhamaka,2019,97,"action,adventure,animation",7.2,41
tt10289350,am i a serial killer?,am i a serial killer?,2019,90,thriller,6.1,57
tt10289996,the black godfather,the black godfather,2019,118,documentary,6.8,133
tt10290062,si doel the movie 2,si doel the movie 2,2019,95,drama,8.4,22
tt10290998,anhedonia,anhedonia,2019,110,drama,8.8,10
tt1029231,krrish 3,krrish 3,2013,152,"action,adventure,sci-fi",5.3,18891
tt1029360,poltergeist,poltergeist,2015,93,"horror,thriller",4.9,51538
tt1029385,tied to a chair,tied to a chair,2011,94,comedy,6.1,37
tt10293884,"maluma: lo que era, lo que soy, lo que sere","maluma: lo que era, lo que soy, lo que sere",2019,90,"documentary,music",8.5,6
tt10294858,jyeshthoputro (the elder son),jyeshthoputro (the elder son),2019,125,drama,6.7,11
tt10300710,hit & run,hit & run,2019,114,"action,comedy",7.1,43
tt10303954,uyut,uyut,2019,147,"comedy,drama",6.9,15
tt10308686,calum von moger: unbroken,calum von moger: unbroken,2019,95,documentary,9.3,15
tt10309216,dennis does pakistan,dennis does pakistan,2019,88,documentary,5.4,8
tt10310010,horizon,horizon,2019,120,"adventure,drama,sci-fi",8.7,10
tt10312668,tell no one,tylko nie mów nikomu,2019,121,documentary,8.9,2111
tt10313218,raising kratos,raising kratos,2019,115,documentary,7.8,192
tt10318332,badnaam gali,badnaam gali,2019,95,comedy,7.2,187
tt10325070,bad ben: the way in,bad ben: the way in,2019,89,horror,5.8,45
tt1032751,the warrior's way,the warrior's way,2010,100,"action,fantasy,western",6.3,24271
tt1032763,inseparable,xing ying bu li,2011,97,"drama,mystery",5.4,1978
tt10329084,99,99,2019,144,drama,6.9,30
tt10332428,papá youtuber,papá youtuber,2019,90,comedy,5.6,7
tt1033575,the descendants,the descendants,2011,115,"comedy,drama",7.3,223464
tt1034010,bad meat,bad meat,2011,92,"comedy,horror",3.6,736
tt10341248,0.0 mhz,0.0 mhz,2019,101,horror,5.1,8
tt1034314,iron sky,iron sky,2012,93,"action,comedy,sci-fi",5.9,87609
tt1034385,cold skin,cold skin,2017,108,"adventure,horror,sci-fi",6.0,9059
tt1034389,the eagle,the eagle,2011,114,"action,adventure,drama",6.2,61475
tt1034415,suspiria,suspiria,2018,152,"fantasy,horror,mystery",6.8,37360
tt10346206,mayday life,mayday life,2019,112,music,8.4,26
tt10354076,kim daha mutlu?,kim daha mutlu?,2019,95,"comedy,family",5.0,6
tt10356526,laiye je yaarian,laiye je yaarian,2019,117,romance,8.3,31
tt10368582,chinnada gombe,chinnada gombe,2018,110,horror,9.1,40
tt1037124,the photon effect,the photon effect,2010,102,sci-fi,4.7,64
tt1037178,women's studies,women's studies,2010,96,horror,5.5,55
tt1037223,everyday,everyday,2012,106,drama,6.2,715
tt1037705,the book of eli,the book of eli,2010,118,"action,adventure,drama",6.9,271307
tt10378660,the dark knight: the ballad of the n word,the dark knight: the ballad of the n word,2018,129,"comedy,drama",10.0,5
tt10380266,adutha chodyam,adutha chodyam,2019,112,drama,9.3,587
tt1038685,the king of fighters,the king of fighters,2010,93,"action,sci-fi,thriller",3.1,3909
tt1038686,legion,legion,2010,100,"action,fantasy,horror",5.2,92709
tt1038693,the story of luke,the story of luke,2012,96,"comedy,drama",7.2,2873
tt1038919,the bounty hunter,the bounty hunter,2010,110,"action,comedy,romance",5.6,112444
tt1039613,manipulation,manipulation,2011,90,"drama,thriller",6.3,169
tt1041778,let the game begin,let the game begin,2010,110,"comedy,drama,mystery",5.4,572
tt1041804,the nutcracker in 3d,the nutcracker in 3d,2010,110,"action,family,fantasy",4.3,3119
tt10423148,wrong no. 2,wrong no. 2,2019,132,"comedy,romance",5.5,32
tt1042974,just inès,just inès,2010,90,drama,6.4,20
tt10432610,fong sai yuk,fong sai yuk,2019,96,"action,history",8.5,6
tt1043726,the legend of hercules,the legend of hercules,2014,99,"action,adventure,fantasy",4.2,50352
tt1043757,not another b movie,not another b movie,2010,87,comedy,4.8,86
tt1043800,for the good of others,el mal ajeno,2010,107,"drama,sci-fi,thriller",6.3,1573
tt10443808,the passage,the passage,2019,150,"biography,drama,war",8.8,12
tt10452178,secrets in the sky: the untold story of skunk works,secrets in the sky: the untold story of skunk works,2019,120,documentary,8.6,7
