movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes
tt1122614,and everything is going fine,2010,89,documentary,7.2,975
tt1123373,detective dee: the mystery of the phantom flame,2010,123,"action,adventure,drama",6.6,9721
tt1124035,the ides of march,2011,101,"drama,thriller",7.1,207417
tt1124037,free state of jones,2016,139,"action,biography,drama",6.9,45135
tt1125929,love ranch,2010,117,"biography,comedy,drama",5.6,2742
tt1126590,big eyes,2014,106,"biography,crime,drama",7.0,77447
tt1126591,burlesque,2010,119,"drama,music,musical",6.4,71021
tt1126618,morning glory,2010,107,"comedy,drama,romance",6.5,67367
tt1127702,mission london,2010,107,comedy,7.4,5888
tt1129396,radio free albemuth,2010,111,"drama,sci-fi",5.7,1456
tt1129427,miss nobody,2010,92,"comedy,crime",5.5,1715
tt1129437,skinning,2010,98,"action,crime,drama",6.5,4349
tt1130884,shutter island,2010,138,"mystery,thriller",8.1,1005960
tt1130964,the 5th quarter,2010,90,"biography,drama,sport",5.7,1379
tt1130969,sinners and saints,2010,104,"action,crime,thriller",6.2,5136
tt1131724,2:22,2017,98,thriller,5.8,16318
tt1131728,basmati blues,2017,106,"comedy,musical,romance",3.6,1190
tt1132449,lay the favorite,2012,94,"comedy,drama,romance",4.8,10555
tt1133985,green lantern,2011,114,"action,adventure,sci-fi",5.5,252281
tt1135084,takers,2010,107,"action,crime,thriller",6.2,53377
tt1135989,a tale of love and darkness,2015,95,"biography,drama,history",6.0,3056
tt1137450,death wish,2018,107,"action,crime,drama",6.4,50279
tt1137470,accidental love,2015,100,"comedy,romance",4.1,7048
tt1138442,a better tomorrow,2010,124,"action,drama",5.8,952
tt1138481,sonny boy,2011,130,"biography,drama,romance",6.4,2789
tt1139328,the ghost writer,2010,128,"drama,mystery,thriller",7.2,148274
tt1139592,jeepers creepers iii,2017,100,"action,horror,mystery",4.1,14586
tt1142977,frankenweenie,2012,87,"animation,comedy,family",7.0,89489
tt1143896,holy rollers,2010,89,"biography,crime,drama",5.9,4664
tt1152822,freakonomics,2010,93,documentary,6.4,6466
tt1152827,super hybrid,2010,94,"horror,sci-fi,thriller",4.0,1537
tt1155060,down the shore,2011,93,"drama,romance,thriller",5.9,923
tt1155076,the karate kid,2010,140,"action,drama,family",6.2,146401
tt1156531,on the path,2010,100,drama,7.0,1722
tt1158939,never grow old,2019,100,"action,drama,western",5.7,1034
tt1159721,order of chaos,2010,90,thriller,4.7,1369
tt1159922,cheerful weather for the wedding,2012,89,"comedy,drama,romance",5.6,2048
tt1160996,the colony,2013,95,"action,horror,sci-fi",5.3,40761
tt1161864,the rite,2011,114,"drama,horror,mystery",6.0,85604
tt1164999,biutiful,2010,148,"drama,romance",7.5,80382
tt1167611,don't be bad,2015,100,"crime,drama",7.2,2937
tt1167638,22 bullets,2010,117,"action,crime,drama",6.7,30360
tt1170358,the hobbit: the desolation of smaug,2013,161,"adventure,fantasy",7.8,565563
tt1171222,baggage claim,2013,96,comedy,5.1,8296
tt1172049,demolition,2015,101,"comedy,drama",7.0,78099
tt1172587,delhi safari,2012,96,"animation,comedy,drama",5.7,1455
tt1172991,the company men,2010,104,drama,6.8,41139
tt1173687,the bang bang club,2010,106,"biography,drama,history",7.0,9584
tt1174042,the myth of the american sleepover,2010,96,"comedy,drama,romance",6.3,3437
tt1174693,the four-faced liar,2010,87,"comedy,drama,romance",5.8,2381
tt1175709,all good things,2010,101,"crime,drama,mystery",6.3,49684
tt1175713,the family tree,2011,87,"comedy,drama",5.5,1747
tt1178665,a walk in the woods,2015,104,"adventure,biography,comedy",6.3,22033
tt1179025,the extraordinary adventures of adèle blanc-sec,2010,107,"action,adventure,fantasy",6.3,18493
tt1179031,cold in july,2014,109,"crime,thriller",6.8,32084
tt1179034,from paris with love,2010,92,"action,crime,thriller",6.5,107079
tt1179056,a nightmare on elm street,2010,95,"crime,drama,horror",5.2,85497
tt1179069,6 souls,2010,112,"horror,mystery,thriller",6.1,30389
tt1179259,buddies,2012,94,"adventure,comedy,drama",6.8,955
tt1179933,10 cloverfield lane,2016,103,"drama,horror,mystery",7.2,260383
tt1181614,wuthering heights,2011,129,"drama,romance",6.1,8549
tt1181791,black death,2010,102,"action,adventure,drama",6.4,41103
tt1181795,bunraku,2010,124,"action,drama,fantasy",6.2,18350
tt1181840,jack and the cuckoo-clock heart,2013,94,"adventure,animation,drama",7.0,5494
tt1182350,you will meet a tall dark stranger,2010,98,"comedy,drama,romance",6.3,41608
tt1182884,dulha mil gaya,2010,152,"comedy,drama,romance",4.4,2284
tt1183911,mr. nice,2010,121,"biography,comedy,crime",6.4,6677
tt1183917,teen patti,2010,142,"crime,drama,thriller",4.1,1300
tt1183923,welcome to the rileys,2010,110,drama,7.0,22210
tt1185371,corman's world: exploits of a hollywood rebel,2011,95,documentary,7.6,2063
tt1185412,veer,2010,169,"action,adventure,drama",4.7,6664
tt1185416,when in rome,2010,91,"comedy,romance",5.6,57396
tt1186357,lope,2010,106,"biography,drama,history",6.1,972
tt1188113,peacock,2010,90,"drama,horror,thriller",6.3,10057
tt1188982,jai ho,2014,135,"action,drama",5.3,15531
tt1188996,my name is khan,2010,165,drama,8.0,90988
tt1189073,the skin i live in,2011,120,"drama,horror,thriller",7.6,123434
tt1189340,the lincoln lawyer,2011,118,"crime,drama,thriller",7.3,196109
tt1191130,right yaaa wrong,2010,135,"crime,drama,thriller",6.4,782
tt1192628,rango,2011,107,"adventure,animation,comedy",7.2,215761
tt1193507,my own love song,2010,102,"comedy,drama",5.8,1419
tt1193631,step up 3d,2010,107,"drama,music,romance",6.2,53081
tt1194173,the bourne legacy,2012,135,"action,adventure,thriller",6.7,268678
tt1194236,paathshaala,2010,122,"drama,family",5.0,1381
tt1194417,casino jack,2010,108,"biography,comedy,crime",6.2,16191
tt1194577,the door (2012),2012,97,drama,6.5,1652
tt1195478,the five-year engagement,2012,124,"comedy,romance",6.2,88469
tt1196124,blood shot,2013,96,"action,comedy,horror",3.4,625
tt1196134,crazy on the outside,2010,96,"comedy,crime",5.6,5288
tt1196141,diary of a wimpy kid,2010,94,"comedy,drama,family",6.2,38640
tt1196204,cemetery junction,2010,95,"comedy,drama",6.9,19099
tt1196948,charlie countryman,2013,103,"comedy,drama,romance",6.4,25356
tt1196956,one chance,2013,103,"biography,comedy,drama",6.8,10677
tt1198101,kites,2010,123,"action,drama,romance",6.1,11353
tt1198156,you're not you,2014,102,drama,7.4,22156
tt1201607,harry potter and the deathly hallows: part 2,2011,130,"adventure,drama,fantasy",8.1,691835
tt1204340,tyrannosaur,2011,92,drama,7.6,28454
tt1204342,the muppets,2011,103,"adventure,comedy,family",7.1,82752
tt1204975,last vegas,2013,105,"comedy,drama",6.6,121409
tt1204977,ouija,2014,89,"horror,mystery,thriller",4.5,44054
tt1205537,jack ryan: shadow recruit,2014,105,"action,drama,thriller",6.2,114913
tt1205558,hick,2011,99,"comedy,drama",5.7,18032
tt1206543,out of the furnace,2013,116,"crime,drama,thriller",6.8,99037
tt1210166,moneyball,2011,133,"biography,drama,sport",7.6,326657
tt1210819,the lone ranger,2013,150,"action,adventure,western",6.4,208827
tt1211353,the mortician,2011,89,"drama,thriller",5.0,842
tt1211837,doctor strange,2016,115,"action,adventure,fantasy",7.5,514510
tt1211890,middle of nowhere,2012,97,drama,6.4,1406
tt1211956,escape plan,2013,115,"action,crime,mystery",6.7,211587
tt1212419,hereafter,2010,129,"drama,fantasy,romance",6.5,87288
tt1212428,the lost city of z,2016,141,"adventure,biography,drama",6.6,66475
tt1212436,the back-up plan,2010,104,"comedy,romance",5.4,46128
tt1212454,an invisible sign,2010,96,"comedy,drama,family",5.4,3789
tt1213012,alpha and omega,2010,90,"adventure,animation,comedy",5.3,12463
tt1213648,london boulevard,2010,103,"crime,drama",6.2,44610
tt1213663,the world's end,2013,109,"action,comedy,sci-fi",7.0,235308
tt1214962,seeking justice,2011,105,"action,crime,drama",6.2,42846
tt1216475,cars 2,2011,106,"adventure,animation,comedy",6.2,138914
tt1216491,kill the messenger,2014,112,"biography,crime,drama",7.0,41231
tt1216492,leap year,2010,100,"comedy,romance",6.5,86125
tt1216520,womb,2010,111,"drama,romance,sci-fi",6.4,12489
tt1217209,brave,2012,93,"adventure,animation,comedy",7.1,338728
tt1217613,battle los angeles,2011,116,"action,sci-fi",5.8,167052
tt1219289,limitless,2011,105,"mystery,sci-fi,thriller",7.4,492490
tt1219342,legend of the guardians: the owls of ga'hoole,2010,97,"action,adventure,animation",7.0,73790
tt1219827,ghost in the shell,2017,107,"action,drama,sci-fi",6.4,176499
tt1220217,the legend of hell's gate: an american conspiracy,2011,108,"action,adventure,history",4.5,654
tt1220627,hard breakers,2010,99,comedy,2.8,1204
tt1220634,resident evil: afterlife,2010,96,"action,adventure,horror",5.9,153270
tt1220888,henry's crime,2010,108,"comedy,crime,drama",6.0,17764
tt1220911,why i did (not) eat my father,2015,101,"adventure,animation,comedy",5.0,941
tt1221207,demoted,2011,94,comedy,5.4,1812
tt1221208,frankie & alice,2010,101,"biography,drama",6.5,4677
tt1222698,beneath the blue,2010,92,drama,5.4,728
tt1222817,zookeeper,2011,102,"comedy,family,romance",5.2,52396
tt1223236,african cats,2011,89,"adventure,documentary",7.6,5784
tt1223980,two eyes staring,2010,112,horror,5.6,1188
tt1224378,viy,2014,127,"adventure,fantasy,mystery",5.3,4365
tt1225302,the big i am,2010,105,"crime,drama,thriller",5.5,1191
tt1226229,get him to the greek,2010,109,"adventure,comedy,music",6.4,161653
tt1226240,a late quartet,2012,105,"drama,music",7.1,12974
tt1226273,edge of darkness,2010,117,"crime,drama,mystery",6.6,84753
tt1226766,the great gilly hopkins,2015,99,"comedy,drama,family",6.5,3884
tt1227183,swallows and amazons,2016,96,"adventure,drama,family",6.1,2359
tt1227378,"fat, sick & nearly dead",2010,97,documentary,7.6,8164
tt1227524,aashayein,2010,120,drama,7.2,1104
tt1227931,slightly single in l.a.,2013,88,"comedy,romance",4.6,1167
tt1228705,iron man 2,2010,124,"action,adventure,sci-fi",7.0,657690
tt1228987,let me in,2010,116,"drama,fantasy,horror",7.1,107012
tt1229236,world's end,2010,101,"action,sci-fi",3.7,924
tt1229238,mission: impossible - ghost protocol,2011,132,"action,adventure,thriller",7.4,428142
tt1229340,anchorman 2: the legend continues,2013,119,comedy,6.3,156116
tt1229381,outside the law,2010,138,"crime,drama,war",6.6,3414
tt1229405,junkyard dog,2010,96,"horror,thriller",4.0,684
tt1230168,same kind of different as me,2017,119,"biography,drama",6.5,4319
tt1230204,a turtle's tale: sammy's adventures,2010,88,"adventure,animation,family",6.1,6310
tt1230213,bound to vengeance,2015,93,"horror,thriller",5.6,5042
tt1230215,not fade away,2012,112,drama,6.0,4096
tt1230372,endure,2010,92,thriller,5.2,843
tt1230385,the yellow sea,2010,157,"action,drama,thriller",7.3,16246
tt1231583,due date,2010,95,"adventure,comedy",6.5,303523
tt1231586,a good old fashioned orgy,2011,95,"comedy,romance",6.2,19805
tt1231587,hot tub time machine,2010,101,"comedy,sci-fi",6.4,153962
tt1232200,that's my boy,2012,116,comedy,5.6,83009
tt1232206,teenage paparazzo,2010,94,documentary,7.4,2011
tt1232829,21 jump street,2012,109,"action,comedy,crime",7.2,477771
tt1232838,triple dog,2010,95,"drama,thriller",6.0,4023
tt1233192,brighton rock,2010,111,"crime,drama,thriller",5.7,5784
tt1233301,ironclad,2011,121,"action,adventure,drama",6.2,38477
tt1234559,chico xavier,2010,124,"biography,drama",7.0,1507
tt1234654,greenberg,2010,107,"comedy,drama,romance",6.1,33702
tt1234719,red dawn,2012,93,"action,sci-fi,thriller",5.4,69599
tt1234721,robocop,2014,117,"action,crime,sci-fi",6.2,205798
tt1235170,the future,2011,91,"drama,fantasy,romance",6.2,7648
tt1235187,where hands touch,2018,122,"drama,romance,war",5.6,1302
tt1235189,wild target,2010,98,"action,comedy,crime",6.8,33915
tt1235522,broken city,2013,109,"crime,drama,thriller",6.2,71704
tt1235548,vips,2010,95,"biography,drama",6.6,2725
tt1235790,magic trip: ken kesey's search for a kool place,2011,107,documentary,6.8,1287
tt1235830,chico & rita,2010,94,"animation,crime,drama",7.2,7992
tt1235841,sidewalls,2011,95,"comedy,drama",7.5,12856
tt1236371,mysteries of lisbon,2010,272,"drama,mystery,romance",7.5,2928
tt1236472,lemmy,2010,116,"biography,documentary,music",7.8,7110
tt1239290,the woman that dreamed about a man,2010,100,"drama,romance",5.0,776
tt1240982,your highness,2011,102,"adventure,comedy,fantasy",5.5,92940
tt1241017,how to make love to a woman,2010,91,comedy,4.2,2904
tt1241317,death note,2017,101,"adventure,crime,drama",4.5,66824
tt1241329,the river why,2010,101,"drama,romance",5.8,2809
tt1241330,road kill,2010,87,"horror,thriller",3.8,3364
tt1242432,i spit on your grave,2010,108,"horror,thriller",6.3,68592
tt1242460,we need to talk about kevin,2011,112,"drama,mystery,thriller",7.5,123619
tt1242521,rebellion,2011,136,"action,drama,history",7.0,2396
tt1242543,jungle child,2011,131,"adventure,biography,drama",7.1,970
tt1242599,bellflower,2011,106,"action,drama,romance",6.4,7321
tt1242642,judas kiss,2011,94,"drama,romance,sci-fi",5.5,1990
tt1242744,the valdemar legacy,2010,104,"horror,mystery",5.6,1458
tt1243957,the tourist,2010,103,"action,adventure,thriller",6.0,206714
tt1243974,aloha,2015,105,"comedy,drama,romance",5.4,54646
tt1244093,hisss,2010,98,"comedy,drama,horror",3.0,1409
tt1244588,magic man,2010,90,"crime,mystery,thriller",2.2,905
tt1244659,extraordinary measures,2010,106,drama,6.5,15673
tt1245492,this is the end,2013,107,"comedy,fantasy",6.6,360556
tt1245647,22nd of may,2010,88,"drama,fantasy,thriller",6.0,702
tt1247400,the lazarus papers,2010,90,"action,drama,sci-fi",3.0,786
tt1247657,friendship!,2010,110,"adventure,comedy",6.5,5085
tt1247667,high school,2010,99,comedy,5.8,7060
tt1250777,kick-ass,2010,117,"action,comedy",7.6,497363
tt1251743,salvation boulevard,2011,96,"action,comedy,drama",5.3,4220
tt1253863,300: rise of an empire,2014,102,"action,fantasy,war",6.2,262978
tt1253864,immortals,2011,110,"action,drama,fantasy",6.0,152992
tt1254322,the girl king,2015,106,"biography,drama,history",5.9,3116
tt1255919,holmes & watson,2018,90,"adventure,comedy,crime",3.8,17661
tt1255953,incendies,2010,131,"drama,mystery,war",8.3,124156
tt1258972,the man with the iron fists,2012,95,action,5.4,58185
tt1258998,the tenant,2010,96,"action,horror,thriller",3.2,622
tt1259520,bon appétit,2010,91,"drama,romance",6.3,1015
tt1259521,the cabin in the woods,2011,95,horror,7.0,338445
tt1259528,den of thieves,2018,140,"action,crime,drama",7.0,69648
tt1259570,neon flesh,2010,98,"comedy,thriller",5.8,1525
tt1260365,on the inside,2011,95,"drama,thriller",5.3,1897
tt1260680,pathfinders: in the company of strangers,2011,100,"action,drama,history",3.5,1202
tt1261862,the killing machine,2010,88,"action,drama,thriller",5.2,3871
tt1261945,sex and the city 2,2010,146,"comedy,drama,romance",4.4,69199
tt1262415,saluda al diablo de mi parte,2011,90,"action,drama,mystery",6.2,687
tt1262416,scream 4,2011,111,"horror,mystery",6.2,118779
tt1263750,room in rome,2010,107,"drama,romance",6.2,20455
tt1265598,in the gray,2012,122,drama,7.5,639
tt1265990,the roommate,2011,91,"drama,thriller",4.9,33062
tt1266037,quartier lointain,2010,98,"drama,fantasy",7.0,1413
tt1267297,hercules,2014,98,"action,adventure,fantasy",6.0,137287
tt1268799,a very harold & kumar 3d christmas,2011,90,"adventure,comedy",6.3,62151
tt1268987,operation: endgame,2010,87,"action,comedy",4.9,9740
tt1270114,saints and soldiers: the void,2014,94,"action,drama,war",5.3,2028
tt1270262,the devil's double,2011,109,"biography,drama,thriller",7.1,58342
tt1270277,sympathy for delicious,2010,96,drama,5.7,1738
tt1270291,hunter prey,2010,88,"sci-fi,thriller",5.8,5728
tt1270296,the killing jar,2010,92,"crime,mystery,thriller",5.8,2379
tt1270761,don't be afraid of the dark,2010,99,"fantasy,horror,thriller",5.6,44490
tt1270766,henri 4,2010,155,"biography,drama,war",5.9,1157
tt1270798,x-men: first class,2011,131,"action,adventure,sci-fi",7.7,608930
tt1270842,norwegian wood,2010,133,"drama,romance",6.4,10226
tt1272018,kandagar,2010,103,"action,drama,war",6.8,1700
tt1272878,2 guns,2013,109,"action,comedy,crime",6.7,182025
tt1272886,small apartments,2012,96,"comedy,crime,drama",6.1,6688
tt1273207,deadheads,2011,96,"adventure,comedy,horror",5.4,4957
tt1273221,london fields,2018,118,"crime,mystery,thriller",4.3,2871
tt1273222,these amazing shadows,2011,88,documentary,7.6,1521
tt1273235,a serbian film,2010,104,"horror,mystery,thriller",5.1,51443
tt1273678,the spy next door,2010,94,"action,comedy,family",5.5,36767
tt1274296,listen to your heart,2010,102,"drama,music,romance",7.1,4343
tt1274586,dying of the light,2014,94,"drama,thriller",4.4,8888
tt1274596,uss seaviper,2012,102,"action,drama,war",2.6,833
tt1276104,looper,2012,113,"action,crime,drama",7.4,500595
tt1276419,a royal affair,2012,137,"biography,drama,history",7.6,40993
tt1276962,how to make money selling drugs,2012,96,"crime,documentary",7.7,6476
tt1277953,madagascar 3: europe's most wanted,2012,93,"adventure,animation,comedy",6.8,146858
tt1278379,jack goes boating,2010,91,"drama,romance",6.4,7644
tt1278449,sound of noise,2010,102,"comedy,crime,music",7.2,8313
tt1279935,date night,2010,88,"comedy,crime,romance",6.3,144683
tt1280015,smash his camera,2010,87,documentary,7.0,750
tt1282140,easy a,2010,92,"comedy,drama,romance",7.1,330125
tt1282153,the strange case of angelica,2010,97,"drama,fantasy",6.3,1547
tt1283887,burning palms,2010,105,"comedy,thriller",5.4,2527
tt1284575,bad teacher,2011,92,"comedy,romance",5.7,181189
tt1285016,the social network,2010,120,"biography,drama",7.7,568578
tt1285241,don 2,2011,148,"action,crime,thriller",7.1,46503
tt1286146,soldiers,2010,108,"action,crime,drama",7.5,1376
tt1287878,poetry,2010,139,drama,7.8,8682
tt1288376,when we leave,2010,119,drama,7.5,4941
tt1288558,evil dead,2013,91,"fantasy,horror,thriller",6.5,146399
tt1288636,cell 213,2011,109,horror,5.0,660
tt1289401,ghostbusters,2016,116,"action,comedy,fantasy",5.2,186788
tt1289403,the guernsey literary and potato peel pie society,2018,124,"drama,history,romance",7.4,22443
tt1290138,frank & lola,2016,88,"crime,drama,romance",5.9,4757
tt1291150,teenage mutant ninja turtles,2014,101,"action,adventure,comedy",5.8,192220
tt1291465,raajneeti,2010,163,"crime,drama",7.2,15214
tt1291547,after porn ends,2012,94,documentary,5.7,6747
tt1291549,meet monica velour,2010,96,"comedy,drama,romance",5.8,2074
tt1291566,the vanishing of sidney hall,2017,119,"drama,mystery,romance",6.9,7339
tt1291570,solace,2015,101,"crime,drama,mystery",6.4,49417
tt1291580,behind the candelabra,2013,118,"biography,drama,romance",7.0,37869
tt1291584,warrior,2011,140,"drama,sport",8.2,403755
tt1291652,easy money,2010,124,"action,crime,drama",6.7,15666
tt1292566,how to be single,2016,110,"comedy,drama,romance",6.1,74329
tt1293751,casting by,2012,89,documentary,7.6,1360
tt1293847,xxx: return of xander cage,2017,107,"action,adventure,thriller",5.2,77976
tt1294136,as good as dead,2010,100,"crime,thriller",5.2,1441
tt1294226,the last song,2010,107,"drama,music,romance",6.0,74914
tt1296077,sennentuntschi: curse of the alps,2010,115,"horror,mystery",6.5,2578
tt1296898,waiting for forever,2010,95,"comedy,drama,romance",6.0,19223
tt1297919,blitz,2011,97,"action,crime,thriller",6.2,77166
tt1298554,eva (2011),2011,94,"drama,fantasy,sci-fi",6.7,8938
tt1298594,the presence,2010,87,"drama,horror,thriller",4.4,2949
tt1298644,the hustle,2019,93,"comedy,crime",5.3,6577
tt1298649,the watch,2012,102,"action,comedy,horror",5.7,115757
tt1298650,pirates of the caribbean: on stranger tides,2011,136,"action,adventure,fantasy",6.6,447624
tt1300159,growth,2010,90,"horror,sci-fi",4.7,3294
tt1300854,iron man 3,2013,130,"action,adventure,sci-fi",7.2,692794
tt1301308,mixed kebab,2012,98,"drama,romance",6.3,1097
tt1302011,kung fu panda 2,2011,90,"action,adventure,animation",7.2,228465
tt1302019,not another not another movie,2011,99,comedy,2.7,1572
tt1303773,violent blue,2011,129,drama,6.2,631
tt1303803,standing ovation,2010,105,musical,3.3,658
tt1305583,our family wedding,2010,103,"comedy,romance",4.9,6417
tt1305591,mars needs moms,2011,88,"adventure,animation,family",5.4,19823
tt1305797,enthiran,2010,155,"action,sci-fi",7.1,23102
tt1306980,50/50,2011,100,"comedy,drama,romance",7.7,300475
tt1307068,seeking a friend for the end of the world,2012,101,"adventure,comedy,drama",6.7,102047
tt1307858,all about evil,2010,98,"comedy,horror",6.2,1182
tt1307859,all stars 2: old stars,2011,123,"comedy,drama",6.2,1640
tt1307926,go for it!,2011,105,"drama,musical",3.9,1072
tt1308728,the happytime murders,2018,91,"action,comedy,crime",5.3,16988
tt1308729,bullet to the head,2012,92,"action,crime,thriller",5.7,44816
tt1308748,bunnyman,2011,90,horror,3.0,1086
tt1308756,don't stop believin': everyman's journey,2012,113,"documentary,music",7.0,1169
tt1309178,our grand despair,2011,102,drama,6.9,2853
tt1311060,a.c.o.d.,2013,88,comedy,5.7,12105
tt1311071,kill your darlings,2013,104,"biography,drama,romance",6.5,32625
tt1311075,the human resources manager,2010,103,"comedy,drama",6.6,1266
tt1312254,skateland,2010,98,drama,5.8,2062
tt1313139,the oranges,2011,90,"comedy,drama,romance",5.9,12028
tt1314170,the child's eye,2010,97,horror,4.3,756
tt1315350,cherry,2010,99,"comedy,drama",6.8,4158
tt1316037,birdemic: shock and terror,2010,105,"action,comedy,drama",1.8,19137
tt1316540,the turin horse,2011,155,drama,7.8,13459
tt1316616,there be dragons,2011,122,"biography,drama,war",5.8,4326
tt1316622,wrecked,2010,91,"adventure,drama,mystery",5.3,14324
tt1318514,rise of the planet of the apes,2011,105,"action,drama,sci-fi",7.6,473020
tt1318517,the man who killed don quixote,2018,132,"adventure,comedy,drama",6.5,8147
tt1319704,chatroom,2010,97,"drama,thriller",5.6,8382
tt1319716,it's a wonderful afterlife,2010,100,"comedy,drama,fantasy",5.4,1361
tt1319718,little big soldier,2010,96,"action,adventure,comedy",7.0,13808
tt1319722,a little help,2010,109,"comedy,drama,romance",5.7,2964
tt1319744,the interrupters,2011,125,"crime,documentary",7.5,3327
tt1320239,burke and hare,2010,91,"comedy,crime,history",6.2,18431
tt1320244,the last exorcism,2010,87,"drama,horror,thriller",5.6,45815
tt1320253,the expendables,2010,103,"action,adventure,thriller",6.5,307897
tt1320291,the reef,2010,94,"adventure,drama,horror",5.8,15194
tt1320296,shank,2010,90,"action,comedy,crime",4.2,3178
tt1321509,death at a funeral,2010,92,comedy,5.7,42042
tt1321511,oldboy,2013,104,"action,drama,mystery",5.8,63231
tt1321860,the beaver,2011,91,drama,6.7,45173
tt1321861,carjacked,2011,89,"crime,thriller",5.0,3860
tt1321870,gangster squad,2013,113,"action,crime,drama",6.7,195560
tt1322257,jhootha hi sahi,2010,142,"comedy,drama,romance",6.2,1694
tt1322269,august: osage county,2013,121,"comedy,drama",7.2,79383
tt1322302,the zero hour,2010,100,"action,drama,thriller",7.0,1110
tt1322306,exorcismus,2010,98,horror,5.0,3393
tt1322312,going the distance,2010,102,"comedy,romance",6.3,54421
tt1322313,sunshine superman,2014,100,"biography,documentary,sport",6.9,1214
tt1322333,the burma conspiracy,2011,114,"action,adventure,thriller",6.2,7080
tt1322385,submarino,2010,105,drama,7.6,8705
tt1323594,despicable me,2010,95,"animation,comedy,family",7.7,464511
tt1323973,the trials of cate mccall,2013,89,"crime,drama",6.3,4942
tt1324055,the mill and the cross,2011,92,"drama,history",7.0,3519
tt1324061,the woman with a broken nose,2010,105,"comedy,drama,romance",6.9,1279
tt1324999,the twilight saga: breaking dawn - part 1,2011,117,"adventure,drama,fantasy",4.9,208387
tt1325004,the twilight saga: eclipse,2010,124,"adventure,drama,fantasy",5.0,211733
tt1325014,the people vs. george lucas,2010,93,"comedy,documentary",6.7,4240
tt1325743,5 star day,2010,97,"drama,romance",5.8,688
tt1326238,backlight,2010,90,"drama,mystery,sci-fi",6.2,2018
tt1327194,the lucky one,2012,101,"drama,romance",6.5,94359
tt1327601,something wicked,2014,95,"drama,horror,mystery",4.8,1243
tt1327628,whores' glory,2011,110,documentary,7.2,4393
tt1327709,cyrus,2010,87,"crime,horror,mystery",4.7,944
tt1327773,lee daniels' the butler,2013,132,"biography,drama",7.2,102468
tt1328913,preacher's kid,2010,110,"drama,music,romance",5.2,738
tt1329177,k-11,2012,88,drama,5.2,1496
tt1329232,st george's day,2012,109,"action,crime,thriller",5.1,1762
tt1329457,gainsbourg: a heroic life,2010,135,"biography,drama,music",6.9,8973
tt1330018,the book of love,2016,106,drama,6.0,3281
tt1331329,the final storm,2010,92,"action,horror,thriller",3.6,1621
tt1332134,king of devil's island,2010,116,"action,drama",7.5,16289
tt1332486,kiss me again,2010,139,"drama,romance",5.9,1421
